"date","h1","h2","h3","h4","h5","h6","h7","h8","h9","h10","h11","h12","h13","h14","h15","h16","h17","h18","h19","h20","h21","h22","h23","h24"
"2022-05-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121572.81,121240.375,120678.734,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-05",NA,NA,NA,NA,NA,NA,112432.669,NA,117708.76,118625.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,118324.28,118009.674,115940.491,NA,113847.513
"2022-05-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,121879.195,123105.995,123965.946,124495.635,124158.369,123550.888,NA,NA,NA,NA,NA,117489.407,NA,NA,NA
"2022-05-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117140.352,116578.473,116622.893,115840.531,114550.24,114029.567,113938.848
"2022-05-16",117232.869,116919.708,117155.922,117293.697,117444.679,117957.289,118838.883,120594.3,122523.653,123593.326,124679.052,125449.447,125521.892,125356.078,125585.235,124715.338,124295.061,123642.639,122381.212,120694.709,120241.778,120058.746,119254.41,118756.117
"2022-05-17",115907.007,116131.019,116039.736,115891.559,116119,116531.092,116738.242,118662.053,119859.765,121542.954,122915.463,123628.197,123954.645,123948.035,123113.915,121981.599,121515.821,120926.361,121324.36,119860.047,118519.994,117029.619,116518.716,116159.305
"2022-05-18",113648.251,113581.073,113626.576,113783.686,114552.188,115217.898,115794.452,118238.818,122196.22,124473.151,124882.815,125626.768,125912.69,126126.302,NA,NA,124186.363,123251.411,122541.356,NA,122592.895,121777.216,117892.854,117430.614
"2022-05-19",115095.137,114816.348,114390.273,114325.837,114289.067,114550.055,115002.339,116873.682,119812.341,NA,NA,NA,123764.415,NA,NA,NA,NA,119715.23,120249.946,119802.199,119366.917,118417.386,116162.822,113780.251
"2022-05-20",113971.415,114331.621,114207.743,114342.023,114550.89,114815.489,115743.565,117108.905,121829.203,121505.601,122017.717,NA,122824.253,123311.34,NA,NA,NA,119605.31,118672.912,120180.625,119777.51,119328.838,116951.842,115459.026
"2022-05-21",114273.576,114604.85,114009.549,113927.265,114268.318,114554.209,114921.613,117607.625,119618.489,121109.13,122049.066,123657.477,124069.734,123902.019,122706.681,121890.416,121708.831,120151.701,118670.042,117287.735,118736.394,118650.842,117283.487,115124.518
"2022-05-22",114550.822,114541.11,114656.797,114444.506,114671.152,114736.504,114789.37,116286.089,118437.698,120345.074,121416.583,122625.026,122671.24,121773.211,120429.745,119785.082,119441.774,119577.518,118636.948,118176.925,116947.662,116322.966,115942.527,115386.895
"2022-05-23",113868.458,113394.829,113356.295,113647.461,114071.362,114989.806,116238.226,116912.744,119483.415,119952.634,121128.802,121776.218,121944.797,122120.552,121707.071,121049.136,120096.336,122191.763,121033.605,118976.683,116428.309,115041.275,114347.65,114373.126
"2022-05-24",111762.672,111483.326,111781.754,111921.377,112243.723,112257.813,112895.67,117258.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,118197.504,117280.773,118165.19,117919.259,114732.38,114209.54,113417.327
"2022-05-25",114081.278,113811.778,113701.817,113509.269,113522.895,113485.356,113841.903,118531.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,119676.351,119381.118,117930.348,118175.041,116891.435,115773.292,115380.114
"2022-05-26",114164.539,113932.89,113838.475,113784.809,113918.971,114350.716,114737.953,117289.44,120799.71,121924.781,122039.9,122642.248,122590.39,122129.429,121528.456,120903.249,119960.569,119357.867,118860.008,117912.704,118355.854,118089.769,115842.572,114969.446
"2022-05-27",113832.789,113410.401,113439.232,113567.324,113734.892,114114.256,114569.097,116504.574,118720.483,120092.322,120972.812,121583.209,122128.959,122280.297,121655.104,120733.243,119738.93,118700.587,120095.561,118554.121,118138.217,117626.61,114839.824,113460.157
"2022-05-28",115936.108,115135.27,113885.761,113767.222,113859.004,113754.763,115197.833,116577.849,118452.371,120537.601,121681.184,NA,123500.348,123521.155,122867.127,121721.447,120892.45,119660.128,118806.702,117709.068,118960.288,118693.875,116875.074,116266.178
"2022-05-29",113686.764,113647.208,113718.205,113693.097,113799.878,113871.771,114432.619,116737.32,117853.296,117517.212,118220.19,118798.544,118953.621,119198.106,NA,119542.5,118988.702,119007.523,118594.175,118975.469,120391.706,118040.952,116837.949,115083.764
"2022-05-30",111593.645,111841.856,111709.112,111548.599,111631.954,111734.092,114213.746,118820.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119391.525,117965.846,116597.077,114738.162,113661.95
"2022-05-31",114122.495,114004.225,113755.094,113638.579,113457.37,113239.891,113437.409,115713.66,117571.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,118127.843,119750.795,119577.777,119458.881,114922.704,114521.25
"2022-06-01",115218.783,115120.2,114815.909,114106.152,114208.011,114133.008,114516.58,118107.166,121134.117,123019.422,123630.043,123980.809,124119.946,124201.718,123615.127,122250.314,120861.741,119965.74,119038.262,120710.826,120321.541,119774.485,117687.871,114661.335
"2022-06-02",113643.283,113863.358,113341.376,112564.708,112746.734,112965.716,112652.512,114719.218,116492.164,119412.5,120830.242,122035.592,122486.79,121535.533,121384.159,119588.698,119609.208,118442.97,118060.535,116042.564,114691.9,115198.482,114969.025,114273.057
"2022-06-03",112586.528,112591.003,112405.039,112354.04,112553.794,112585.601,113238.651,115093.721,117663.011,120092.918,122278.52,122549.424,121631.899,118792.464,NA,116846.671,116870.103,116985.057,116783.371,116662.933,116399.801,116436.304,114267.733,113435.056
"2022-06-04",115818.861,115741.086,115769.11,115303.239,115423.938,115506.6,115926.179,117864.556,120109.058,122014.638,123089.286,124150.379,124420.996,124436.263,123907.542,123214.423,121805.379,120331.882,118596.288,117126.054,119345.687,119811.476,116913.329,116199.169
"2022-06-05",115331.829,115438.527,115254.704,115242.666,115136.267,115334.91,115750.317,117224.483,119177.69,121269.464,122265.459,122883.812,123083.455,122945.32,122903.037,122219.748,121526.286,120471.941,119620.787,118629,120058.203,120338.005,118396.208,118145.411
"2022-06-06",113553.86,113853.95,114021.04,114126.515,114349.007,114401.268,115523.96,119095.524,121345.516,122542.05,123370.048,124309.735,124583.72,125362.977,NA,NA,NA,122282.089,120859.087,122168.429,121229.704,117563.779,116529.138,115926.871
"2022-06-07",113419.934,113337.039,113564.372,113587.531,113868.099,113950.141,114746.458,119541.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,121806.204,121110.074,122674.338,120882.767,119141.337,117366.531,116059.463
"2022-06-08",116299.647,116574.403,116614.643,116636.004,116967.334,117041.481,117812.063,119500.643,123308.136,124890.017,124613.281,125268.807,125035.001,125062.446,124107.972,NA,123699.443,123544.014,NA,122998.032,121240.05,120973.844,119453.876,117479.961
"2022-06-09",115459.34,115890.385,116057.8,116383.642,116839.425,117184.993,118026.913,119202.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118211.67
"2022-06-10",115819.157,115764.843,115999.43,116504.783,116858.874,117164.357,117747.878,122202.583,125686.059,125305.333,126155.998,127007.718,126981.204,127031.853,127046.857,126375.84,126086.929,125280.895,125343.334,128049.404,127107.101,123633.932,120615.912,119223.481
"2022-06-11",120849.106,118415.056,118393.727,118281.815,118501.421,118689.672,119124.954,121173.696,123661.366,125481.737,126507.912,127470.974,127911.596,127324.876,126717.948,125997.211,125306.163,123715.599,122601.191,122089.969,123026.216,121116.143,119510.621,118743.583
"2022-06-12",116942.544,116864.056,116598.205,116574.152,116967.981,116975.071,118648.528,121605.942,123776.623,124201.682,125656.916,126536.179,126791.138,126312.222,125670.157,124887.686,123890.55,122761.993,122503.28,123042.585,121117.498,118836.928,118118.937,116509.526
"2022-06-13",113038.438,112867.693,113272.444,112873.601,112974.466,113282.95,114678.477,119408.087,NA,NA,NA,NA,NA,NA,NA,NA,123910.922,121833.543,121660.917,121353.242,119504.379,118240.676,116200.154,114715.428
"2022-06-14",112915.51,112694.751,112694.576,112750.147,112816.501,113245.954,114931.45,118624.978,122716.344,124467.732,123992.683,NA,NA,NA,124631.574,122995.226,122275.016,122556.095,121183.874,120424.609,118696.654,117001.158,115438.606,114541.665
"2022-06-15",113148.843,112751.764,112378.168,111871.933,111828.115,111948.716,112993.614,116330.22,120416.686,122633.008,123501.101,123669.751,NA,NA,NA,NA,NA,119469.406,119305.475,118651.109,116879.589,115233.679,113771.064,113193.026
"2022-06-16",112709.62,112316.362,112142.162,112243.789,112409.602,112781.85,114063.61,117194.476,121812.77,122570.318,122142.12,122468.526,122625.535,123091.705,122570.003,NA,120629.404,119537.807,119578.087,119609.16,118997.196,117518.674,115851.369,113466.342
"2022-06-17",113390.272,113326.478,113377.367,113469.575,113635.754,113707.791,114508.151,117943.17,121412.884,122408.392,NA,NA,NA,NA,NA,NA,NA,121200.468,122650.067,120776.559,119908.776,117409.647,116607.215,115661.258
"2022-06-18",115322.695,115710.448,115805.895,115386.223,115486.386,115452.082,115893.383,118267.897,121056.613,123158.227,125302.613,125924.063,126341.431,125898.679,NA,125554.378,123929.71,121854.958,120239.743,119448.297,119699.966,119315.941,117883.549,115317.415
"2022-06-19",113492.347,113506.003,113415.575,113146.984,113086.958,112999.843,113225.994,114757.314,117424.882,119657.145,121297.194,122307.899,122510.889,122389.058,121669.238,120715.387,119778.714,118587.761,116844.319,118099.413,118650.807,117413.914,113809.408,113534.372
"2022-06-20",109683.894,109848.731,109883.507,109784.056,110096.629,110461.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121975.399,121910.957,121397.02,120270.791,116671.115,114686.483
"2022-06-21",114118.749,114097.032,114146.898,114108.553,114144.013,114345.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117292.53,115256.283,NA
"2022-06-22",113577.245,113284.604,113391.753,113338.474,113674.399,113955.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116748.535,NA,NA
"2022-06-23",113710.204,113201.934,113178.453,113082.345,113573.902,114347.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,119859.2,119565.6,119269.814,119155.558,119924.962,118897.596,116177.952,114317.28,112698.128
"2022-06-24",113159.823,113115.867,113084.873,112963.939,113072.642,113142.971,113543.88,116689.179,119496.408,121037.487,122319.298,123296.526,123512.54,123581.603,123543.844,NA,123213.613,123339.43,123036.269,122550.06,122147.686,121379.721,117442.669,115894.186
"2022-06-25",113873.852,113658.349,113816.595,114007.339,113946.791,113756.204,113897.032,115017.365,116484.276,117917.567,119156.71,119975.155,120786.447,120971.049,120329.722,119964.004,119109.623,117912.538,116447.927,117669.369,117337.822,116143.998,115092.52,112411.136
"2022-06-26",112745.471,112336.34,112088.392,111794.91,111505.537,111326.343,111726.585,113267.725,117147.526,118297.352,119852.749,120503.302,120602.964,120684.552,120421.018,119620.332,118483.026,118233.724,116456.669,117273.097,118141.68,116329.917,115401.67,114441.632
"2022-06-27",112223.159,111580.657,112005.097,111964.51,112270.595,112635.245,114102.897,116908.27,119415.815,120936.588,122056.089,122681.087,123133.653,122894.925,122498.297,122361.761,121709.389,120532.34,122565.42,119588.048,116808.118,116415.91,115735.295,114325.022
"2022-06-28",114018.489,113700.409,113813.32,114018.972,114298.789,114433.509,114335.258,117185.393,119132.627,120332.752,121008.439,121246.511,121208.216,121256.863,121033.549,121021.841,120829.735,120458.994,120526.505,121355.377,120770.225,117935.388,117224.923,115551.855
"2022-06-29",114458.533,113752.404,114016.648,113974.64,114125.307,114148.32,115152.817,118166.095,NA,NA,NA,NA,NA,NA,NA,NA,124612.612,123196.966,122525.468,122648.139,120950.37,117507.896,117108.095,115580.001
"2022-06-30",114307.63,113780.413,113859.747,113600.723,113719.944,113637.397,114583.5,117195.397,120524.336,122252.374,123478.729,124360.746,NA,NA,NA,123232.287,122438.905,122624.443,122177.154,120943.407,119135.76,116478.253,116204.147,114611.942
"2022-07-01",113013.969,112929.728,112999.285,112808.756,112759.732,113251.837,113927.036,119239.798,123016.739,124746.163,126901.121,123952.914,124282.952,124244.643,124036.67,123553.486,122914.445,122237.128,121110.08,119586.971,118384.799,117825.814,117128.868,115614.006
"2022-07-02",114486.177,114187.027,114071.799,113972.246,114143.834,114154.611,114622.706,116261.272,120854.56,122507.013,123828.676,124232.492,124861.312,124957.449,124164.713,123308.273,122175.299,121171.579,119904.571,118875.911,118328.806,118111.859,116654.979,115530.966
"2022-07-03",113692.469,113756.024,113129.344,113078.001,112828.707,112868.531,113142.424,114778.725,117185.847,NA,NA,NA,NA,NA,NA,NA,119692.891,119196.455,118023.394,117106.358,116157.591,115717.316,114879.036,113803.891
"2022-07-04",111738.06,112109.113,112002.66,112073.566,112207.041,113067.633,115085.938,119261.79,122194.641,123935.101,NA,NA,NA,NA,NA,NA,NA,122315.984,122303.665,119766.884,118073.621,117657.277,116316.973,114340.843
"2022-07-05",113756.498,113596.027,113666.225,113945.7,114149.752,114262.204,115284.291,118012.653,120464.484,121901.461,123160.61,123927.624,NA,NA,NA,NA,124350.097,123309.829,124429.215,123534.083,122381.623,120729.284,117442.343,116001.906
"2022-07-06",115418.326,115256.615,115379.5,115395.497,115581.506,115801.76,116720.219,119267.431,123094.869,126508.612,125955.782,125534.67,126188.432,NA,NA,NA,125280.133,126159.668,123535.923,125579.516,124847.957,123362.982,119077.286,116931.111
"2022-07-07",114728.045,115121.279,115105.096,115168.232,115279.341,115429.699,116291.824,120690.322,123021.139,124384.366,124785.775,125248.984,125473.551,125557.344,125476.776,124959.059,123554.255,122476.347,122401.354,122821.601,122388.609,121681.12,118700.719,117102.263
"2022-07-08",116037.981,116211.035,115609.378,115806.79,116025.519,116225.913,116590.563,120319.612,123795.944,124427.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-09",119839.84,117913.128,117965.281,118148.568,118419.863,118603.802,119141.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124431.817,123145.188,122741.442,125037.635,122939.657,119404.248,116841.08
"2022-07-10",116932.807,116897.682,116923.255,116624.813,116763.865,116715.467,116843.537,118086.09,122664.604,124952.926,125407.109,125465.736,125974.765,126081.683,125636.415,124913.112,123725.554,122432.137,121190.747,119659.165,118317.351,116872.874,116309.021,115810.206
"2022-07-11",114270.479,114248.136,114616.4,114340.957,115140.267,115469.156,117155.187,120702.99,124013.739,125418.943,NA,NA,NA,NA,NA,NA,NA,123932.317,123641.899,123149.68,122272.053,122009.734,118031.031,116896.515
"2022-07-12",116367.003,116157.418,116178.037,116590.195,116804.165,116943.01,117259.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126392.193,126034.837,124419.495,121189.876,120660.852,118572.075,117807.138
"2022-07-13",115724.103,115461.4,115549.637,115549.995,115885.85,116295.781,117049.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125360.634,124065.924,122292.682,119798.9,116815.589
"2022-07-14",115722.432,115333.84,115275.728,115202.542,115352.683,115498.082,116003.831,119186.228,124325.409,126372.79,127981.382,NA,127868.949,NA,NA,NA,NA,123897.644,123749.872,121132.129,119405.625,118514.974,116476.185,115880.999
"2022-07-15",115200.735,115166.973,115115.325,115021.94,115188.131,115095.647,114933.966,119639.258,123090.843,125444.448,126797.648,127932.349,NA,NA,NA,NA,123818.536,123587.63,123679.912,122182.262,121425.149,121504.476,117330.6,116580.782
"2022-07-16",119664.047,118149.104,115827.488,115973.329,115715.823,115644.263,115787.09,117815.517,118842.041,120593.2,122233.489,123371.246,124265.885,124609.148,124313.483,123660.416,122159.518,121753.71,121760.423,122028.225,122237.885,122308.516,120794.766,118981.334
"2022-07-17",120250.645,114999.324,114873.396,114260.101,114438.807,114555.301,114788.187,118210.326,120930.055,122887.646,124660.858,125471.738,124259.266,124449.144,124098.529,123773.135,122917.406,121776.172,122743.957,122184.184,121557.891,123314.509,122668.49,121914.654
"2022-07-18",113190.581,112822.345,113055.332,113004.88,113539.506,114340.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-07-19",116316.831,115982.967,116011.784,116032.352,116266.959,116397.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120934.791,118412.469,NA
"2022-07-20",115338.501,115328.185,115268.917,114966.323,114890.174,115356.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119290.471,119290.851,118672.453,NA
"2022-07-21",NA,NA,113017.052,113510.071,113743.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118498.306,NA,NA
"2022-07-22",NA,111978.829,111860.873,111502.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117045.572,116978.634,115670.01,NA
"2022-07-23",114816.765,110648.462,110949.925,110949.291,111266.88,111234.18,111453.089,112842.59,115171.234,117328.019,118588.49,119413.852,119626.116,119674.465,119517.331,119514.019,118967.637,117501.207,115125.396,117250.572,117477.869,116482.206,114013.941,111560.242
"2022-07-24",113303.007,112782.088,112409.537,112503.892,112394.102,111614.841,111739.967,112842.167,115638.59,117479.602,119139.292,120124.624,120231.934,120487.523,120354.213,120046.42,119194.337,118972.844,117466.375,115779.115,118107.92,118180.413,117645.54,114159.189
"2022-07-25",111697.841,111431.222,111529.846,111527.78,111983.609,112595.987,112745.221,115596.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118491.767,118447.135,115971.179,114618.161
"2022-07-26",112954.197,112793.384,NA,112994.744,113269.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118117.215,117522.245,116067.094,113568.019,NA
"2022-07-27",112303.685,111848.031,NA,NA,NA,112232.656,112253.864,113860.697,NA,NA,NA,NA,NA,NA,NA,NA,122353.124,120940.659,NA,NA,118902.141,114698.855,113263.579,NA
"2022-07-28",110542.431,NA,NA,NA,NA,NA,110479.713,112662.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118598.444,118615.628,117755.894,116558.229,114133.686,110977.303
"2022-07-29",112153.154,NA,NA,NA,NA,112528.589,112559.782,114965.089,119883.614,121806.973,NA,NA,NA,NA,NA,NA,119694.1,120101.569,121491.131,119835.73,119343.971,117183.858,114373.371,112705.608
"2022-07-30",114149.009,112652.764,112872.029,113017.499,113066.01,112966.065,112991.323,114935.401,116119.522,117598.557,119203,121454.404,121701.587,122145.074,121722.887,120874.094,119798.045,119406.553,119751.882,117912.525,118416.186,117743.619,115671.091,113778.372
"2022-07-31",112077.218,111916.171,111032.197,110681.898,110678.325,110767.629,111048.542,112010.244,114981.354,117400.323,119052.493,120453.904,120691.952,121319.224,120923.18,120425.407,119462.331,117862.458,116805.583,114897.34,116648.341,117326.522,115577.713,113644.317
"2022-08-01",108585.725,108437.302,108581.25,108863.164,108757.251,110027.462,110561.815,113603.881,119660.046,121684.035,121851.762,122864.652,122714.43,NA,NA,NA,NA,NA,NA,120052.294,118897.308,117983.583,115914.722,111838.819
"2022-08-02",110737.218,110358.716,NA,NA,NA,110752.153,110640.2,115515.613,NA,120179.749,121205.698,121916.446,121884.787,121551.687,NA,NA,NA,118881.148,121119.975,119284.082,118343.855,117405.597,114664.968,112076.783
"2022-08-03",109632.99,NA,NA,NA,109682.805,109750.261,109947.185,113533.971,116989.235,118727.587,119738.621,NA,NA,NA,119684.829,118804.795,117792.251,116868.553,118847.484,117515.393,116999.706,116343.284,112726.61,110462.709
"2022-08-04",108782.904,NA,NA,NA,108942.3,109133.53,109114.992,111307.366,115700.063,117447.965,118512.757,NA,NA,NA,NA,118774.511,117683.167,116766.92,117177.756,115953.889,115588.029,114491.293,111805.242,110088.864
"2022-08-05",107998.275,108137.448,NA,108483.426,108477.892,108652.041,109102.809,112413.985,115809.547,117361.417,NA,NA,118347.972,NA,118674.498,118044.631,117547.86,116596.403,116391.085,115239.109,115384.122,115058.636,113278.437,110952.17
"2022-08-06",109191.566,109227.973,109052.846,108904.41,108604.473,108851.157,109613.506,112206.276,114391.049,116743.619,118196.631,119216.512,119041.341,118723.158,118278.912,116755.259,116107.979,115121.075,113966.222,113670.642,114922.229,114378.808,113614.264,110784.648
"2022-08-07",108742.859,108488.082,108288.141,108123.192,108298.89,108583.115,109210.124,110244.239,112600.309,113745.062,114435.179,115504.124,115704.926,116417.464,116085.091,116448.49,115767.54,115977.88,116142.411,115943.038,116053.639,115460.629,112517.972,110791.151
"2022-08-08",109171.366,109104.135,109042.796,109184.215,109457.644,110092.152,111330.676,114235.218,117819.467,118468.286,118462.839,118895.998,119144.863,119052.571,118319.851,117561.93,116603.163,116802.775,117334.467,117153.339,116896.293,116350.715,113858.045,112009.651
"2022-08-09",111450.474,111191.458,111198.432,111008.374,111477.706,111786.909,112879.897,115511.658,118922.873,120027.727,121288.223,120807.472,120932.16,120751.258,120751.838,120401.511,120300.886,119786.68,118205.109,117517.028,117349.605,117093.759,114929.272,113599.284
"2022-08-10",111236.453,111522.373,111718.836,111577.739,111860.603,112424.284,112628.556,115762.609,118345.639,120183.955,121315.643,122117.86,122406.99,122242.858,NA,121382.889,121052.456,121052.719,118781.509,118192.792,118319.032,117482.411,116688.064,114138.483
"2022-08-11",110553.771,110575.909,NA,110270.693,110306.778,110573.636,NA,113340.926,116437.319,119070.009,120464.142,121132.878,120844.033,120626.815,120002.881,119151.323,118003.689,117119.43,117604.966,116743.203,116551.043,116503.088,114296.202,113058.959
"2022-08-12",109748.999,109544.794,109042.887,109189.839,109203.385,109426.172,109867.455,113993.347,118503.936,120414.492,120256.034,119686.433,120036.942,120349.787,119750.603,119334.213,119009.85,119065.633,120984.811,119605.048,119345.045,116581.701,113289.531,111788.989
"2022-08-13",112209.082,112195.004,112246.642,111219.253,111391.704,111292.74,111389.545,113394.663,115838.945,118004.07,119931.274,121545.724,120993.019,NA,NA,NA,118654.217,118523.068,118665.253,118661.027,117193.055,116328.585,114470.28,113058.723
"2022-08-14",113413.993,113313.44,112898.092,111968.677,112006.656,112267.144,112798.308,114335.544,117291.139,120087.448,121150.682,121977.003,121029.265,NA,NA,NA,118372.688,117729.059,118379.309,116813.76,116411.069,115200.557,113449.732,113140.277
"2022-08-15",110024.29,110170.353,109960.707,110191.812,110341.2,110650.765,111028.778,112684.297,115154.243,116480.158,117847.255,118601.366,118932.179,NA,NA,NA,NA,119048.115,118073.737,117502.063,117465.128,115678.453,114733.381,113447.785
"2022-08-16",111343.709,111136.129,111027.217,111251.962,111031.136,110844.536,110580.751,113388.413,116414.508,118082.4,119294.947,120102.301,119363.858,118733.493,118329.032,117641.085,117624.708,116667.395,117098.273,117250.961,116871.529,116032.446,113408.438,110909.137
"2022-08-17",108406.56,108000.489,107981.1,108286.375,108423.63,108999.104,109050.582,110977.041,114666.46,116601.999,117442.242,NA,NA,118696.273,118214.433,117843.762,116812.741,117149.407,115571.973,115600.245,116830.106,115288.502,112977.03,111051.697
"2022-08-18",109028.834,109277.974,108765.492,108563.521,108802.077,108974.651,109781.943,112144.906,114838.151,116683.667,117657.334,117611.688,117850.699,118235.32,118007.458,NA,116288.23,116395.59,116829.895,116799.799,117123.991,114678.629,112299.767,111030.23
"2022-08-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-08-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118808.245,117453.378,114007.474,112950.037
"2022-08-21",110638.81,110182.589,110070.42,110057.71,109318.753,109691.561,110767.298,111586.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117394.202,116701.383,114718.621,113272.95
"2022-08-22",110828.289,110781.022,110675.073,111089.988,111165.741,111575.509,111974.61,114408.241,117458.227,119757.71,NA,NA,NA,NA,NA,NA,NA,NA,118497.619,118203.854,117844.628,116606.686,114569.311,112830.453
"2022-08-23",111057.724,111273.532,111067.594,111216.731,111270.029,111836.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117771.455,115973.919,113571.717
"2022-08-24",110565.563,110660.298,110655.587,110822.68,111143.361,111794.663,111118.989,114414.147,116873.206,119403.911,NA,NA,NA,NA,NA,NA,NA,118252.295,NA,NA,NA,116949.626,113867.031,112846.788
"2022-08-25",110459.305,110469.227,110351.099,110318.864,110646.704,111205.307,111552.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117270.664,116192.694,114648.566,112524.389,NA
"2022-08-26",108130.183,108078.391,107999.202,107741.324,107970.116,108322.396,108169.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115335.986,115256.557,114324.644,113324.366,109369.278,108226.194
"2022-08-27",106738.484,106725.977,106810.267,106779.223,106667.613,106922.248,107172.355,107406.614,109869.496,111846.258,113306.28,114266.556,114332.197,NA,NA,NA,111774.64,110206.26,110000.908,110072.38,110816.753,109003.418,107399.491,106865.758
"2022-08-28",106685.97,106618.41,106532.25,106419.49,106336.745,106468.707,106795.303,107611.182,NA,NA,112610.87,NA,NA,NA,NA,NA,NA,110835.385,NA,NA,NA,NA,NA,107765.244
"2022-08-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116516.112,115640.653,111902.481,NA
"2022-08-30",109065.575,109077.108,109157.89,109055.216,109377.184,109869.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-08-31",111315.827,111440.122,111367.289,NA,NA,NA,112932.376,115991.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118752.591,118957.111,118113.368,115494.5,113216.366
"2022-09-01",109456.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117625.301,117695.916,116940.164,113381.061,111115.631
"2022-09-02",110468.655,110490.337,110463.67,110116.962,110497.3,NA,111070.097,115089.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,117146.481,118734.849,116897.194,116300.048,113958.467,112374.904,110943.022
