"date","h1","h2","h3","h4","h5","h6","h7","h8","h9","h10","h11","h12","h13","h14","h15","h16","h17","h18","h19","h20","h21","h22","h23","h24"
"2023-09-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-09-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-09-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-09-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-09-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-09-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-09-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-10-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-10-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-10-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-10-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-10-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-10-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.44,144.1,165,NA,151.66837,120.1,112.67,113.32
"2023-10-07",NA,125,118.33,115.08,110.25,115,NA,NA,NA,128.1,97.28,96.39,96.39,93.94,93.94,96.39,101.36,NA,NA,NA,NA,NA,NA,108.19
"2023-10-08",NA,NA,101,100.06,98.13,98.13,101,100.06,101.14,99.5,95.15,95.15,NA,82.7,60.1,70.85735,85.78301,109,116.9,NA,131.84673,110.2,104.42,98.13
"2023-10-09",107.23,105.83,103.75,97.01,97.22,104.71,118.32131,137.5769,154.2,130.16991,113.75688,107.01,103.04801,102.73184,107.01,115.77,140.38,162.31,NA,221.7,184.50036,145,120,112.7
"2023-10-10",118.23,112.95,110.56,109.95,109.76,114.2,134.41,168.6,188.45534,158.27,126.01,123.71,113.02,112.95,123.71,127.77,165,188.9,NA,NA,NA,NA,126.94,125.88
"2023-10-11",136.86,135,131.36,132.46,133.85,135.26,170.36,179.72,190,180,138.15,133.85,117.08,121.48,130,133.61,140.69,169.4,190,NA,180,147.2,136.59,135
"2023-10-12",135.42,133.66,132.76,132.4,131.08,133.15,144.29,161.59,173.43,160,138.35,133.98,125.38,125.21,128.25,137.11,140.67,154.31,190,226.2,NA,NA,NA,138.06
"2023-10-13",144.88,142.1,140,140.58,140.58,143.67,170,199.60624,183.9,182,155,143.85,138.84,135.34,140.58,145,164.11,162.18,NA,NA,NA,NA,NA,140.58
"2023-10-14",161.11,153.61,150,146.42,147.9,147,150.67,164.36,178.8,163.46,152.22,145.97,128.21,141.6,134.86,143.27,149,155,180,183.98,161.59,149.44,146.14,145.17
"2023-10-15",147,146.55,146.55,146.55,146.21,146.55,147.9,151.15,149.49,151.15,146.55,NA,NA,NA,NA,NA,142.33,NA,NA,NA,NA,NA,NA,NA
"2023-10-16",157.91,156.47,156.47,154.82,148.83,148.83,NA,NA,NA,NA,NA,177.35,156.47,156.47,162.61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-10-17",149.43,146.52,142.35,142.35,142.35,142.9,NA,NA,NA,NA,NA,153,151.47,151.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-10-18",137.68,NA,129.16,NA,NA,137.51,NA,NA,NA,NA,NA,NA,NA,NA,142.42,NA,NA,NA,NA,NA,NA,NA,NA,131.88
"2023-10-19",139.08,137.52,131.14,128.68,130.57,134.15,148.75,188.8,200.01,180,160,NA,141.87,138.85,NA,145.6,147.11,153.22,171.65,189.92,171.02,148.48,142.35,135.19
"2023-10-20",128.24,126,122.26,120,121.26,128.34,135.88,150.00067,171.07,NA,NA,NA,NA,NA,NA,NA,NA,135.39,149.89,165,NA,NA,127.63,129.45
"2023-10-21",132.05,125.76,121.5,124.68,125.68,127.27,134.89,150,164.43,173.22,153.2,135.43,128.6,115.72,117.5,116.4,127.5,134.89,149.89,173.51,150,137.77,133.72,125.43
"2023-10-22",127.98,125.26,119.08,123.6,125.34,127,133.92,135.28,153.47,135.09,126.26,115.43,104.62,60,65,70.1,132.71,139.5,NA,NA,NA,173.22,143.52,134.43
"2023-10-23",122,120.13,118.52,115.42,115.42,118.52,141.26432,173.65635,190,NA,NA,NA,125.6,NA,133.66,NA,NA,173.33,191.42,NA,165.43,149.44,138.25,138.25
"2023-10-24",129.91,127.59,123,116.96,117.03,123.42,143.52,166.27,NA,NA,NA,NA,NA,NA,141.03,NA,NA,143.83,NA,NA,NA,NA,NA,NA
"2023-10-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.33,140.68,130.55,NA,NA,138.96,141.57043,NA,NA,NA,142.35,NA,130.55,129.7
"2023-10-26",129.42,107.5,92.57049,90,91.55857,107.5,147.42,167.7,190,183,154.44,NA,131.48,NA,NA,NA,161.37,170.26,183.5,190,157.01,148.37,141.51,138.56
"2023-10-27",117,97,92.63862,90.51705,89.69,98.58791,136.76,155,164.57,152.94,141.51,NA,NA,NA,NA,NA,138,142.84,150,149.85,140.25,NA,NA,93.69787
"2023-10-28",110.97,106.6,97.12,100.52,99.69,99.3,110,NA,143.04,136.76,106.2,69.66607,39.01,30,30,64,109.2308,NA,NA,NA,NA,NA,117.83,114
"2023-10-29",120.39,105.41,110,113,103.94,89,90,114.98,120.4,124.78,120.36,100.49,100,105,95,110,127.81,NA,NA,NA,NA,NA,NA,NA
"2023-10-30",NA,NA,NA,NA,NA,NA,133.14,147.62,158.62,144.64,140,139.49,132.82,134.62,144.4,150.83,164.25,170,171,165,144.64,133.6,114.3476,99.98816
"2023-10-31",86.0485,79.19835,71.96316,64.8,65.5,75.26082,120.26,152.11,163.33,151.24,130.89,119.49,102.6412,101.94,117.63,139.11,151.24,161.80723,172.04141,170,155,140,130.44,113.47
"2023-11-01",64.97417,55.81293,50.43919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-11-02",85.01,50.1,31,31.44,31,48.75,118.66,148.04,184.15,160,136.04,128.74,115.87,NA,127.42,136.63,153.63,156.02,155.26,NA,NA,113.48,85.01,57.0418
"2023-11-03",15.17313,11.47343,10,8,9.73288,23.6,70.3,115.54,120.98,NA,NA,NA,NA,NA,NA,NA,116.13,128.73,NA,NA,115.54,NA,98.7,70.1
"2023-11-04",84.63,32.05995,30,22.0086,20,30,88.35,118.94,124.35,113.76,70.55,20,NA,NA,30.79473,47.28,126.74,129.73,131.56,133.38,129.73,100,103.08,68
"2023-11-05",113.2,103,53.4,40,31,32.15,92.12,98.94,31.51,NA,NA,NA,NA,NA,NA,30,112.35,112.18,NA,120.41,117.15,117.15,117.15,111.55
"2023-11-06",81.74,45,30,31,45,70.1,122.55,130,139.75,119.52,90.05,70.1,58.05296,66.98418,111.86,125.72,147.13,157.22,161.22,NA,NA,NA,NA,117.01
"2023-11-07",111.8,89.56,80.1,80.1,80.1,101.2,125.11,135.1,144.17,135,129.78,122.88,114.41,117.83,128.39,135,150.35393,163.2,NA,NA,NA,NA,NA,118.79
"2023-11-08",NA,116.17,110.1,110.1,110.1,NA,NA,NA,NA,NA,135.3,NA,109.62,116.87,128,133.7,144.01,NA,NA,NA,NA,NA,NA,NA
"2023-11-09",NA,NA,NA,NA,NA,NA,132.5,153.16,163.1,155.53,130,128.16,121.75,123.53,130.14,134.01,148.72,NA,163.69,NA,140,130.89,127.39,116.4
"2023-11-10",117.3,108.41,102.37,90.67,90.67,97.05,129.1,148.94,165.95,150.84,129.71,122,113.51,115.03,124.81,129.1,140.4,153.05,160.69,159.68,140,127.01,110,96.4
"2023-11-11",NA,NA,NA,NA,NA,NA,117.16,118.12,121.33,NA,NA,NA,NA,NA,NA,116.54,120,127.97928,135.75514,142.73,120,115.9,114.52,114.45
"2023-11-12",121.57,125,122,121.57,121.57,121.57,123.57,126.19,121.57,120,125,120.07,120,119.23,119.89,124.29,121.57,127.31735,128.71185,125.99,121.67,120,121.51,121.57
"2023-11-13",127.84,127.41,127.41,120.64,118.81,117.64,120.64,133.60467,144.45847,129.55,NA,NA,NA,NA,123.62,129.55,134.9138,NA,150.31593,145.3,NA,125.5,119.22,114.5
"2023-11-14",110.1,103.75,103.75,103.75,108.34,107,126.92,138.16,153.03,143.69,NA,NA,NA,121.84,NA,143.47,150.02,150.02,145.76,142.66,128.85,122.84,115.95,103.75
"2023-11-15",104.52,97.29,90.87,84.45,95,104.01,111.97,128.4,132.26,128.4,113.4,108.3,95.55798,102.5,122.24,132.26,152.42,NA,NA,NA,NA,NA,NA,NA
"2023-11-16",108.6,103.91,103.91,103.91,107.67,NA,NA,NA,173,149.1,133.04,131.34,125.85,130.16,137.56,156.17,NA,179.99,177.92,170,139.51,132.01,127.4,110.88
"2023-11-17",106,100,96.9252,92.78875,95.7,103.2,126.73,139.82,141.9215,137.51,NA,NA,NA,NA,NA,135.92,155,167.92,166.92,163.56,144.02,134.44,127.26,119.37
"2023-11-18",125.93,125.17,125,123.8,123.39,123.45,123.39,128.12,128.1,123.46,NA,NA,NA,110,123.32,123.5,132.55,NA,NA,NA,NA,133.56,126.8,124.43
"2023-11-19",125,125.68,123.12,124.5,124.5,124.5,125,125,124.3,NA,NA,NA,NA,113,109.66,121.78,115.56,NA,128.18,NA,NA,125,123.37,123.21
"2023-11-20",125.17,121.74,125.22,123.39,122.15,123.39,129.17,132.08465,150,143.32,131.17,128.11,124.69,126.12,131.47,146.72,150,164.8,156.17,155,133.81,131.47,128,123.39
"2023-11-21",119.25,109.9,106.8,106.8,106.8,106.8,128.97,134.70569,140,140,135,NA,130.1,131.47,137.67,140.39315,142.18843,147.32,142.08073,140,132.8,131.46,126.15,114.56
"2023-11-22",120.82,116.5,110.83,107.8,111.7,123.41,136.03,157.81,169,154.19,137.49,131.7,130,130.31,132.73,140,150.37,165,145.61,147.99,134.1,131.08,130,123.7
"2023-11-23",121.83,107.19,108.52,105.55,105.45,104.9,128.82,140,151.25,136.48,130.7,125.26,118,122.96,130.19,137,158.91,167.3,165,166.82,150,142.3,134,131.93
"2023-11-24",121.97,118,116.91,116.91,115.76,122.93,134.8,150,170,148.49,131.73,129.36,120.36,122.95,130.09,132.42,144.6,158.79,143.04,141.22,131.93,130.2,128.28,123.83
"2023-11-25",121.3,116.4,116,115.89,113.6,113.8,120.5,126.67,128.17,NA,NA,NA,NA,NA,NA,NA,130.26,152.86,165,170,150,130.07,126.6,126.54
"2023-11-26",118.5,124.03,124.03,124.03,124.05,127,126.62,133.22,140,138,133.22,131.92,131.18,129.29,131.37,133.22,141.22,147.2,159.02,164,159.5,140,133.22,129.83
"2023-11-27",123.47,118.67,117.84,114.9,115.4,123.55,134.4,141.67,157.16,153.42,140.43,NA,135.2,NA,NA,NA,161.1,163.68,150.15,148,136.06,132.73,129.1,120
"2023-11-28",116.35,112.24,106.06,NA,NA,NA,NA,143.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,161.98562,143.83,135,128.5,118.4
"2023-11-29",105.5,100,97.88,103.17,101.46,113.82,125.87,139.6,160.51,146.47425,133.93578,NA,NA,NA,146.95147,168,200,235.74,231,200,161,139.01,128.5,123.79
"2023-11-30",121.53,115.02,108.94,107.16,107.16,114.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,165,139.98,125,118,108.06583
"2023-12-02",107.5,NA,NA,NA,NA,98.49095,103.16144,115.29,120.37,NA,NA,NA,NA,NA,NA,NA,129.79,138.19,135.09613,128.27,122.63467,116.83,112.78,110
"2023-12-03",109.7,105.7,103.39367,101.22734,105.08,110.08,116.6,121.06,119.88,116.11,109.69,108.9,107,100,105.68,115,122.2,127.89743,129.05,131.71,125.03,123.75,117.29,113.4
"2023-12-04",112.41,110.67,111.93,111.93,111.93,116.95,128.1,141.52526,162.9,160,137.25,135.42,130.58,134.94,140.11,148.63,168,173.09896,161.38,151.56,134.19,131,127.86,121.24
"2023-12-05",114.71,110.93,106.61,105.31,105.19,111.93,121.63,131.93,160.26,164.2,156.01172,146.02242,139.44,140,141.48709,142.19214,160,159.49,147.47,141.56,128.63,126.8,124.15,115.4
"2023-12-06",NA,NA,NA,NA,NA,NA,120.96,133.6098,167,NA,NA,140,NA,131.37,137.25369,143.99,164,178.07495,165.27925,149.92676,129.90716,127.72,123,117.12
"2023-12-07",107.8,101.4,98.2,95.45,93.5,98.2,121.1,131,150,137.70142,125.5,123.49695,120,120.19,124,129,138.26,NA,NA,NA,126.61,NA,121.73,115.85
"2023-12-08",117.56,113,110.8,110,111.29,109.8,114,116.61423,120.13051,121.48191,119.99908,120.35,120.29,119,119.57,123.37,123.37,133.07,130.05,136.5,127.81,122.41,119,113
"2023-12-09",109.19,100,92.72,89.74,90,92.72,111.84,115.59,126,124.23,115.59,115.59,114.81,114.75,115.59,125,124,150,150,NA,147.81,129.53,116,114.31
"2023-12-10",111.92,97.23,86.93,83.46,81.76,86.64,92.72,92.72,93.71,99.5,92.72,93.71,99.57,NA,92.51,100,110.45,117.73,127.45,135,131.23,117.23,115,106.97
"2023-12-11",113.79,111.53,109.9,108.97,94.3,98.5,121.05,126.39,146.64,145.5,129.99,121.21,117.29,119.76,124.99,128.67,138.18,142.05,135.14,130.09,119.39,117.87,110.93,94.3
"2023-12-12",91.05,87.05912,85.61674,84.42414,85.34168,97.46,115,130.06,155.59,140,129.99,124.51489,120,122.99723,126.61,137.73,156.45,154.25,140.53,137.01,NA,117.01,113.22,96.86
"2023-12-13",90,87.1,80,80.32,85,89.46,108.4,116.75122,125.74,122.0013,115.33,NA,NA,114,117.5,123.11,135.07,136.99,129.14,125,115.33,115,107.59,98.12
"2023-12-14",99.43,94.9,92.5,94,94.9,104.6,113.07,127.26,156.62,151.7,149.55,128.51,115.6,116.5,118.08,126,141,140.32,135.52,130,114.82,113.81,108.5,100
"2023-12-15",92.5,89.3,89.3,89.3,89.12,88.95,108.5,123.11,138.61,125,NA,NA,NA,NA,NA,NA,122.00092,NA,NA,NA,NA,109.26,92.8,83.19
"2023-12-16",86.59,84.35,70.35,66.9,54.1,55.6421,78.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.52,99.79,98.24
"2023-12-17",102.94,102.48,100.35,99.13,98.55,98.58,100.76,100.89,101.33,99.97,97.46,97.46,99.96,100.33,103.12,110.94,122.00879,NA,NA,NA,120,109.06,100.59,100.56
"2023-12-18",99.94,100,100.03,99.82,99.54,96.96,108.15,110.25,114.05,108.57,103.2,99.46,92.83,98,105.5,118.98,NA,NA,NA,NA,NA,110,108.33,105.8
"2023-12-19",91.55,88.88,86.5,87,88,92.85,107.56,112.28,122.00863,114.69,105.8,99.58,92.25,94.1,106.16,116.69,141.2,NA,NA,NA,NA,NA,106.92,101.43
"2023-12-20",99.54,96.9,89.9,89.06,89.35,99.47,111.43,160,165,155,134,118.15,107.48,107.48,114.94,125,145,145.05,140.5,140.5,127.9,113.16,105,100
"2023-12-21",89.51,87.15996,78.81,74,77.99996,88,109.44,118.61,NA,NA,NA,NA,NA,NA,NA,NA,135,138.63,126.69,120.5,NA,107.6,87.5,59.19933
"2023-12-22",NA,NA,NA,NA,NA,NA,101.53,120.46,135,NA,NA,NA,NA,NA,108.91,115.86,NA,138.62,NA,NA,NA,NA,109,96
"2023-12-23",102,NA,NA,NA,NA,NA,104,107,109.78,107.81,NA,NA,NA,NA,NA,107.44,NA,NA,NA,NA,NA,106.44,103.06,99
"2023-12-24",106.06,105,100,95.49982,99,104.19,105,105,107.4,106.92,99.63,100,NA,NA,NA,115.26,140,149.72,153.7,157,154.12,149.72,139.76,123.22
"2023-12-25",106.25,104.22,103,102.66,101.24,104.19,107.15,110,114.07,111.39,108.84,108.12,107.5,101.42,107.47,110.67,130,136.07,140,140.65,143.7,137,135,113.71
"2023-12-26",107.4,105.93,103,100,100,104.19,105.31,107.01,110,109.33,107.45,107.25,107.05,104.19,107.37,110.51,135.28,141.53,146,154.61,152.65,141.53,135.28,111.49
"2023-12-27",111.05,109.02,107.43,107.43,108.44,113.02,137.39,148.5,157.38,155,144.5,137.39,121.97,120.3,137.39,140,150.45,157.47,155,157.53,150.45,147.6,130.28,109.02
"2023-12-28",100,88.5,84.24,80,83.01,88.96,NA,NA,NA,112,97.67,95.88,93.12,93.58,98.17,108.61,NA,NA,NA,NA,NA,NA,NA,NA
"2023-12-29",112.52,109.62,108,108,108,110.54,110.65,120,132.02,NA,NA,NA,NA,NA,114.93,121.33,135.54,145,144.57,144.37,132.02,115.25,113.54,109.62
"2023-12-30",105.78,104.73,100,93.65,95,103.99477,106.93,108.62,111.39,112.48,108.75,107.68,106,106.93,108.76,109.46,115,132,134.99,136.07,125.34579,113.29,110,108.62
"2023-12-31",109.12,107.06,105.45,100,95,104,106.94,107.94,108.96,113.8,108.96,109.03,108.62,107.26,107.94,108.62,117.19823,132,135,136.07,130,117.23116,108.96,106.12
