"114.35"	"112"	"110"	"106.75"	"108.98"	"109.5"	"110.06"	"110.06"	"114.8"	"123.31"	"121.8"	"121.61"	"114.11"	"105.46"	"89"	"88.78942"	"105.5"	"109.5"	"113.4"	"122"	"126.82923"	"127.76"	"123.31"	"114.45"	2023-05-01
"102"	"96.5"	"90"	"86.2"	"88.98"	"100.2"	"122.14"	"128.98982"	"156.91"	NA	NA	NA	"122.52"	"122.14"	"123.46"	"124.45"	"128.62"	NA	"126.62"	"140.99"	"156.83"	"133.91"	"124.02"	"121"	2023-05-02
"115.8262"	"107.5"	"100.96995"	"99.5"	"99.5"	"107.54121"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"122.08"	NA	"125.3"	"131.54"	"154.96"	"169.74"	"150.36"	"127.96"	"124.5"	2023-05-03
"120.58"	"114"	"105.5"	"104.29"	"105.5"	"114.56"	"120.73"	"136.87"	"130.44"	"117.18"	NA	NA	NA	NA	NA	NA	"115.47"	"119.88"	"125.1"	"165"	"180"	"164.99"	"124.89"	"120.66"	2023-05-04
"117.51"	"112.22"	"106.08"	"105.5"	"105.5"	"113.42"	"122.92"	"135.99994"	"131.31"	"116.66"	"114.3"	"101.58"	NA	NA	NA	NA	NA	"116.42"	"124"	"158"	"175.03"	"159"	"125.14"	"120.14"	2023-05-05
"119.42"	"115.18"	"113.79"	"112.91"	"110.67"	"112.9"	"111.6"	"113.88"	"111.3"	"106.59"	"104.59"	"97.6"	"75.99"	"55.8024"	"49.99623"	"63.15989"	"74.64074"	"104.59"	"115.86"	"143.51"	"150"	"125.34"	"118.24"	"115.18"	2023-05-06
"110"	"106.77"	"100.43"	"94.99"	"95"	"95.06"	"92.02"	"86.88"	"80"	"82.16"	"80"	"81.16"	"86"	"47.2526"	"38.21"	"51.09"	"57.6"	"86.83"	"103.52"	"117.18"	NA	"139.38"	"111.16"	"109.23"	2023-05-07
NA	"106.77"	"103.37"	"99.65"	"103.98"	"111"	"118.92"	"124.76"	NA	NA	NA	NA	"122.16"	"122.15"	NA	NA	NA	"123.95"	"136.55"	NA	NA	NA	"126"	"122.15"	2023-05-08
NA	NA	NA	NA	NA	NA	"130.19"	"147.3"	"159"	"166.41"	"136.77"	"133.97"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-05-09
NA	NA	NA	NA	NA	NA	NA	NA	"164"	"170"	NA	NA	NA	"120.44"	NA	"121.63"	"120.48"	"119.46"	NA	"146.41"	NA	NA	NA	NA	2023-05-10
