35055.84	33176.548	32338.681	31569.762	31465.073	31765.541	34770.794	39725.69	44121.5	45925.644	46577.792	47281.148	46132.285	46336.524	47183.408	47127.995	47172.284	46891.113	46045.327	45243.551	44328.417	42907.346	40132.636	36999.581	2022-07-01
34675.346	32765.092	31368.575	30756.951	30250.833	29763.692	30463.754	32788.128	35011.695	36900.686	37472.128	37355.629	36733.216	36158.734	35960.003	35936.221	36334.826	37339.381	38442.859	39163.103	38915.069	37942.415	36330.598	33957.484	2022-07-02
31400.165	29392.814	27983.273	27212.667	26845.506	26352.122	26106.321	27300.731	28935.4	NA	NA	NA	NA	NA	NA	NA	33083.278	33610.861	34893.933	36190.071	36891.591	36953.423	35559.511	33033.831	2022-07-03
31003.549	29422.525	28538.177	27862.954	28014.167	29378.966	32997.076	37814.815	41982.251	44223.037	NA	NA	NA	NA	NA	NA	NA	47254.367	46208.088	45235.673	45078.341	43880.815	41089.861	38198.408	2022-07-04
36131.542	34437.817	32887.274	32361.442	32246.682	33118.989	35884.434	40188.606	44283.381	46328.548	47004.837	47805.074	NA	NA	NA	NA	49078.634	47903.831	46723.659	45728.581	45728.072	44330.239	41559.757	38230.862	2022-07-05
36106.786	33988.02	33070.564	32410.747	32180.589	32509.443	35780.658	40581.925	45670.906	47668.048	48459.779	49034.511	48276.022	NA	NA	NA	49563.461	48939.886	48009.995	46408.679	45054.253	44011.206	41421.655	38373.034	2022-07-06
35913.92	33456.474	31893.5	31317.692	31050.516	31749.802	35050.064	39703.674	44448.667	46373.166	47173.808	47619.693	46714.902	47021.699	47791.299	48271.919	49018.611	48063.535	47198.671	46262.964	44694.192	43802.614	41116.444	38178.109	2022-07-07
34975.026	32659.41	30959.686	30640.383	30449.58	31302.36	34665.36	39119.917	43633.077	45421.321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-07-08
33955.981	31896.605	30340.972	29380.746	28758.658	28776.686	29996.487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35981.032	37087.643	37868.157	37439.199	36901.614	35141.724	32895.604	2022-07-09
29781.57	28015.83	26879.492	26521.817	25986.137	25696.434	25676.353	26728.904	27977.697	29214.302	30246.636	30858.015	30998.322	30567.941	30139.406	30393.291	30700.868	31808.366	32889.678	34184.818	34909.488	35044.77	33471.752	31662.09	2022-07-10
28963.298	27282.758	26294.91	25708.55	25896.633	27083.106	31320.655	35686.581	41321.508	42752.562	NA	NA	NA	NA	NA	NA	NA	44929.664	44438.591	42848.661	42158.827	41291.921	38747.562	35296.129	2022-07-11
33308.029	31390.705	30344.875	29604.801	29638.669	30852.822	33930.213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45115.719	44479.325	43748.493	42775.015	41738.077	38918.48	35902.177	2022-07-12
33691.395	32220.993	30842.964	30347.643	30245.856	30876.132	33551.756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44216.334	43211.52	42383.608	39750.829	36915.532	2022-07-13
34460.553	32403.637	31550.205	31046.116	31013.725	31766.716	34693.174	39247.965	43607.168	45487.124	46134.389	NA	45550.277	NA	NA	NA	NA	46415.773	45641.332	45049.102	43596.5	42663.303	40015.883	37005.807	2022-07-14
34781.792	32997.946	31822.928	31032.841	30963.81	31915.537	34770.783	39171.842	43863.871	45844.541	46447.193	46769.389	NA	NA	NA	NA	46624.663	46314.713	45847.667	44821.439	43575.195	42577.341	39995.919	37174.52	2022-07-15
34517.357	32438.409	31220.402	30522.091	29928.57	30027.198	30722.778	33034.029	35316.869	36936.953	37400.769	37462.872	36946.259	36460.213	36271.758	36349.154	36547.166	37326.35	38414.637	38987.073	38481.637	37968.976	36006.73	33612.541	2022-07-16
30769.146	29207.695	27967.552	27224.346	26743.551	26477.946	26210.56	27242.008	28637.483	30281.996	31240.521	32203.006	32639.33	32162.563	31773.044	31880.845	32147.852	32855.185	34031.328	35740.892	36574.742	36644.401	35209.306	32685.198	2022-07-17
30897.798	29435.617	28242.77	27712.193	27712.634	29231.756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-07-18
34898.837	33295.11	32285.058	31807.309	31683.34	32383.014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44033.576	41120.479	NA	2022-07-19
35897.822	34021.945	32843.175	32201.24	31829.673	32955.869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45104.147	43845.026	41268.71	NA	2022-07-20
NA	NA	33135.593	32521.829	32263.654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44477.839	NA	NA	2022-07-21
NA	34283.189	33135.497	31997.053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45333.186	43557.43	41005.195	NA	2022-07-22
35287.876	33881.094	32321.192	31378.075	30916.848	30844.35	31653.207	33705.957	36525.229	38085.928	38915.469	39211.004	38876.754	38650.277	38483.338	38422.827	38919.391	39413.134	40375.629	40903.484	40637.413	40016.391	37728.955	35007.202	2022-07-23
35161.646	31773.668	29634.998	28433.641	27943.636	27677.848	27567.164	28247.42	29700.604	31423.105	32626.539	33694.516	34307.619	34076.567	33909.156	33997.148	34382.301	35380.917	36375.332	37386.425	37989.518	38355.41	36744.641	34538.887	2022-07-24
32502.815	30788.413	29785.219	28930.754	28911.471	30383.537	34083.846	38780.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45948.999	44963.602	42080.762	39079.78	2022-07-25
36140.592	34298.003	NA	32073.146	31858.977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	46655.69	45685.531	44460.887	40959.997	NA	2022-07-26
35357.433	33435.497	NA	NA	NA	32341.853	35378.24	39840.923	NA	NA	NA	NA	NA	NA	NA	NA	47983.456	47302.469	NA	NA	43856.327	42802.873	39880.88	NA	2022-07-27
35019.187	NA	NA	NA	NA	NA	34874.497	39027.562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	46506.232	45268.728	43969.67	42903.449	40271.931	37514.344	2022-07-28
35406.908	NA	NA	NA	NA	32288.545	34964.134	39479.143	43460.261	45776.954	NA	NA	NA	NA	NA	NA	47606.645	46820.785	46281.074	44821.925	43740.933	42859.713	40323.583	37623.758	2022-07-29
33009.29	31317.812	30019.041	29386.544	28832.544	29046.294	29622.007	31667.235	33853.929	35485.27	36125.044	36237.036	35831.269	35348.709	35290.076	35315.954	35686.075	36469.851	37194.109	37883.429	37320.824	36785.392	34609.163	32178.23	2022-07-30
