23431.375	21964.713	21054.352	20612.606	20680.808	21363.479	22665.72	NA	24979.747	26076.328	26303.215	26681.955	26548.356	25687.775	25545.735	NA	NA	NA	NA	NA	NA	28069.161	NA	24292.614	2022-11-01
22757.333	22177.599	21684.53	21738.543	22132.385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38599.491	38973.199	38217.195	36614.094	34816.5	31866.805	28763.045	2022-11-02
26781.386	25706.664	25035.675	24910.472	25180.356	26630.518	31282.247	35410.935	NA	NA	NA	NA	NA	NA	NA	NA	NA	39825.635	NA	39659.853	37772.61	35217.629	32039.005	29061.404	2022-11-03
27041.675	25933.955	25281.332	25065.231	25443.406	27152.343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37593.811	NA	31618.271	28790.128	2022-11-04
26081.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27965.416	28982.687	31093.992	NA	NA	31079.65	NA	NA	NA	2022-11-05
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24281.974	2022-11-06
22261.667	21417.047	20820.569	20834.075	21368.484	23654.821	NA	NA	NA	NA	37723.018	37431.772	35743.614	36069.898	NA	37768.394	NA	NA	NA	NA	NA	34846.339	31413.929	28646.509	2022-11-07
26067.553	24744.434	23986.831	23805.144	24055.977	25827.971	30933.623	35131.268	NA	38948.391	38554.687	38234.944	36468.007	36481.207	37202.518	NA	39111.512	40129.513	40249.992	39839.976	37859.287	34822.733	31289.339	28295.371	2022-11-08
26217.163	24880.765	24358.503	23996.566	24698.599	26377.195	31094.845	35627.513	38730.073	39259.558	38742.216	38462.482	36673.044	36696.568	37694.055	38653.143	39525.81	40418.787	40370.82	NA	37672.484	34512.3	30957.91	28326.664	2022-11-09
27099.446	25849.813	25135.028	24904.389	25063.523	26775.864	31525.323	35846.56	39350.33	39841.13	39564.669	38890.938	36757.054	36747.808	37922.823	38628.311	39531.55	NA	40745.064	39909.46	37764.561	34824.534	31205.55	28620.185	2022-11-10
27501.288	26179.423	25326.001	24882.449	25152.945	27359.871	31715.415	36022.348	39151.198	39504.955	NA	NA	36821.749	NA	NA	38594.114	39532.456	40533.003	40286.815	39657.902	37508.744	34533.461	31273.302	28307.157	2022-11-11
26321.876	25256.459	24464.793	24048.392	24015.712	24631.775	26491.938	28933.25	31330.065	32260.413	NA	31441.618	29904.552	28988.658	28655.604	29449	30523.647	33081.762	34220.462	34649.086	32489.471	29656.747	27262.324	24914.537	2022-11-12
23483.003	22086.21	21334.874	20871.605	20827.988	21220.65	22366.666	23082.569	24465.372	26161.613	26778.123	26995.105	27117.399	25913.239	25414.976	26418.57	27800.598	NA	NA	NA	NA	NA	26956.612	24351.452	2022-11-13
23020.163	21899.295	21468.925	21410.465	21799.017	24275.765	30530.036	35357.907	38801.481	NA	NA	NA	37537.991	37663.39	38097.304	39248.018	40352.863	41274.268	NA	NA	NA	35520.312	31858.931	28755.053	2022-11-14
26738.196	25466.736	24928.264	24804.666	24987.681	26579.508	31456.716	NA	39790.284	NA	NA	NA	38164.194	38191.007	38873.66	39925.868	40672.872	41514.249	41203.179	40347.675	38329.177	35365.727	31970.848	29016.509	2022-11-15
26390.274	25171.253	24481.592	24191.794	24564.791	26269.529	31748.477	36119.158	39412.103	40251.454	40509.847	39886.817	38186.789	38103.244	38965.055	39425.083	40324.963	41413.581	40629.165	39725.973	37911.537	35077.759	31643.873	28565.608	2022-11-16
26358.343	25156.633	24591.513	24358.19	24611.366	26885.9	31392.102	36486.456	39851.061	40043.59	39411.095	38985.662	36974.689	36836.488	37960.322	38799.215	40026.66	41387.169	NA	40052.139	37774.111	34669.584	31327.193	28612.34	2022-11-17
26497.11	NA	NA	NA	NA	26253.109	31357.289	35950.445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-18
26085.786	24616.39	23758.761	23455.681	23927.443	24143.157	26229.171	28961.071	NA	32190.747	NA	NA	NA	28956.998	28893.058	29550.705	30748.768	32813.093	33738.902	34312.068	32176.946	NA	NA	NA	2022-11-19
NA	22658.353	NA	21601.037	NA	NA	NA	23331.389	24960.367	26331.84	26980.403	27323.141	27178.1	26135.67	25572.063	26110.575	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-20
NA	22223.549	21798.455	21655.904	NA	NA	29739.597	34703.442	38841.211	NA	NA	NA	NA	NA	38095.414	38717.312	40052.52	40633.711	40493.006	NA	NA	34601.537	NA	NA	2022-11-21
NA	25645.824	NA	NA	NA	NA	NA	36666.166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-22
NA	NA	NA	NA	NA	NA	NA	37412.509	NA	NA	NA	NA	NA	NA	NA	NA	40541.994	42236.587	41713.531	40919.268	38993.019	35986.118	32745.354	30036.03	2022-11-23
28456.286	NA	NA	NA	NA	28125.677	NA	37856.567	NA	NA	NA	NA	NA	NA	NA	NA	NA	42782.198	42346.815	41518.217	39265.177	36310.193	33112.462	30394.711	2022-11-24
28040.49	27069.796	25963.583	25581.65	26241.853	27744.083	32252.331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32319.299	29567.747	2022-11-25
27533.48	26171.267	25184.475	24563.864	24504.37	25187.348	27690.204	30192.989	32481.242	33572.839	33592.633	32817.593	31460.901	NA	NA	30277.853	31743.099	34428.632	NA	NA	NA	30488.784	28189.125	25988.071	2022-11-26
NA	NA	NA	NA	NA	NA	23411.898	NA	NA	NA	NA	NA	NA	NA	NA	27005.088	28385.682	31364.569	32309.867	33090.732	32014.48	30067.471	27908.009	25869.403	2022-11-27
23673.768	22836.311	22175.291	22108.113	22601.898	24827.255	30557.515	36388.271	40009.443	NA	NA	NA	NA	NA	NA	40968.034	41845.514	42585.976	42085.697	41185.122	39070.108	35892.224	32591.049	29586.26	2022-11-28
27504.665	26456.171	25833.069	25340.914	25784.983	27192.131	32065.905	NA	NA	NA	NA	NA	NA	NA	NA	NA	42951.555	43844.292	42979.475	41955.969	39657.431	36751.002	32864.042	30268.312	2022-11-29
27883.445	26441.085	26123.689	25393.182	26165.157	27711.251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-11-30
