"571.39"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"800"	"775.74767"	"675.3771"	"614.3"	"602.27"	2022-09-01
"492.76"	"465.51"	"440"	"430.5"	"430.5"	NA	"532.06"	"566.1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"547.74"	"563.43"	"640.26"	"627.36"	"613.44372"	"557.83"	"532.06"	2022-09-02
"579.54088"	"478.89"	"471.87"	"491.77"	"479.65"	"473.65"	"468.17"	"468.17"	"468.17"	"470.51"	"462.65"	"450.19"	"451.77"	"429.72"	"430.32"	"436.43"	"440.51"	"465.26"	"468.17"	"529.99616"	"575.66"	NA	"476.65"	"468.17"	2022-09-03
"430.39"	"412.77"	"399.99"	"397.69"	"391.98"	"387.89"	"386.51"	"380.52"	"386.17"	"369.32"	"369.32"	"360.08"	NA	"300.9"	NA	NA	NA	"386.26"	"455.46848"	"509.93107"	"509.93292"	"445"	"409.67"	"393.61"	2022-09-04
"391.22"	"367"	"355"	"317"	"300"	"367.52395"	"459.9"	"506.5"	"519.93467"	"489.59066"	"470"	NA	"457.97684"	NA	NA	"487.57934"	NA	"520.32"	"571.1"	"631"	"575.66"	"520.2"	"493.7"	"459.28"	2022-09-05
"522.18"	"479.5"	"461.15"	"450.5"	"446.77"	"469.99"	"551.4"	"566.28"	"571.14"	"566.28"	"539.94961"	NA	"531.86"	NA	NA	"541.63"	"554.84024"	"581.87"	"700"	"730"	"700"	"581.87"	"546.19109"	"535.57"	2022-09-06
"449.62"	"430.96"	"429.48"	"423.29"	"420"	"431.29"	"484.68361"	"519.9"	"524.76965"	"501.0438"	"465.1"	"449.99"	"450.22"	"440.09321"	NA	"458.9"	"466.91"	"522.14082"	"575.24883"	"632"	"600"	"546.26588"	"486.22"	"446.29"	2022-09-07
"478.3"	"470.37"	"461.81"	"458.22"	"461.81"	"462.34"	"500.91"	"535.93"	"691.14"	"630"	"500.91"	"500.91"	"477.43"	"471.24"	NA	NA	"487.12"	"499.63"	"513.64"	"558.15975"	"535.93"	"499.63"	"486.4"	NA	2022-09-08
"412"	"408.99753"	"400"	"393.59"	"404.96"	"409.8"	"439.56"	"486.66"	"538"	"483.06"	"441.88"	NA	NA	NA	NA	NA	NA	"440.14"	"486.66"	"551"	"539.99"	"489.81"	NA	NA	2022-09-09
"426.44"	"425.2"	"410.13"	"410.13"	"410.13"	"412.94"	"425.75"	"438.23"	"427.72"	"429.18"	"419.9"	"418.36109"	"399.97576"	NA	NA	NA	"371.97815"	"436.24"	"469.52"	"520"	"520"	NA	NA	"438.23"	2022-09-10
"428.23"	"422.7"	"402.13"	"402.13"	"402.13"	"402.13"	"403.06"	"402.13"	"402.13"	"402.13"	"388.5"	"380.03911"	"360"	"294.99985"	"251.79756"	"297"	"343.09751"	"404.31702"	"459.99"	"520"	"540.26"	"494.2199"	NA	NA	2022-09-11
NA	"420.5"	"412.78"	"390"	"386.85"	"399.37"	"458.88"	"502.45474"	"500.09627"	"470.75885"	"442.33"	"440.29"	"424.8"	"419.01"	"431.28"	NA	NA	NA	"515.00453"	"560"	"530.37"	"463.2"	"439.49"	"433.1"	2022-09-12
"405.59"	"393.28"	"382.36"	"363.27"	"367.27"	"384"	"432.48"	"502"	"560"	"471.42"	NA	NA	"424.23"	NA	NA	"454.3864"	"493.0714"	"570.31997"	"526.5"	"613"	"569.808"	"459.12844"	"437.96593"	NA	2022-09-13
NA	"381"	"365.05"	"356.96"	"360.96"	"385.53"	"449.06862"	"505"	"564.9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"536.60539"	"628.62637"	"539.80475"	"460.34109"	NA	NA	2022-09-14
"419.84"	"384"	"344.12"	"324.92"	"340"	"375.8"	"450"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"481.58978"	"509.5"	"550"	"522.87"	"461.17"	"439.9"	"439.9"	2022-09-15
"459.35"	"448.3"	"417.75528"	"417.4"	"415"	"450.53"	"510.26"	NA	"528.88703"	"525.89"	"510.26"	NA	NA	NA	NA	"497.25"	"508.03"	"512.94"	"528.45"	"546.34"	"529.24"	"500.08"	"486.75"	"483.27"	2022-09-16
"454.83"	"416.38209"	"383.86"	"373.4"	"367.13"	"371.86"	"384.6"	"395"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"393.19"	"469.99"	"454.22"	"409.99"	"391.7"	"380.95"	2022-09-17
"384.17"	"371.71081"	"344.74"	"344.39"	"350.47"	"384.54"	"354.71"	"359.79"	"340.26"	"241.80666"	"226.8"	"162.55912"	"141.28499"	"85.7"	"84.92"	"132.41"	"226.8"	"344.44"	"371"	"414.65"	"460"	"410.27"	"399.12"	"364.79"	2022-09-18
"347.03"	"339.09"	"329"	"299.99"	"305.4"	"329"	"373.57"	"415.09"	"415.38"	NA	"368.01"	"357.2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-09-19
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-09-20
"369"	"350"	"349.19"	"343.75"	"343.98"	"358.1"	"417.94649"	"534.75027"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-09-21
"373.07"	"351.7"	"330.08"	"310.93704"	"322.20197"	"361.38"	"435.1"	"536.02574"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-09-22
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-09-23
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-09-24
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-09-25
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-09-26
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-09-27
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-09-28
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-09-29
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-09-30
