NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-03-01
NA	NA	NA	NA	NA	"250"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"384.83"	"385"	"322.82"	"287.06115"	"265.78"	"250.24773"	2022-03-02
"344.78"	"322.53498"	"316.88"	"307.01"	"307.3"	"332.26805"	"371.31"	NA	"400"	NA	"370.31"	"361.18"	"350.88"	"348.33"	"363.55"	NA	"375"	"398.52604"	NA	NA	"390"	"369.3"	"363.97"	"352.33"	2022-03-03
"374"	"366.7"	"337.63"	"329"	"337.7"	"366.87"	"398.6"	NA	NA	NA	NA	NA	"374.4"	"375"	"375.75"	"381.6"	"395.15"	"406"	NA	"410"	"405.22"	"395.23"	"384.6"	"371.33"	2022-03-04
"376.5"	"360"	"350"	"345.62"	"338.84887"	"347.04"	"369"	"385"	NA	NA	"360.2"	"346.9"	"330.44"	"313"	"313"	"321.8"	"347.47"	NA	"405.78"	NA	NA	"391"	"369.62747"	NA	2022-03-05
"405.22"	"374"	NA	NA	NA	"350.01"	"374.99"	"366.9"	"353"	NA	NA	"346.25"	"350.25"	"343"	"330.07196"	"342.98"	"405.23"	"410"	NA	NA	"436.35132"	"412.02"	"412.02"	"411.65026"	2022-03-06
"405.51"	"405"	"394.69"	"390.99"	"400"	"407"	NA	NA	NA	NA	"449.03"	"430"	"413.74105"	"412.06"	NA	"430.32"	"445.21"	NA	NA	NA	NA	NA	"450.5"	"417.38"	2022-03-07
"572.38"	"543.8"	"527.84"	"519.02"	"515"	"566.06"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"582.22"	"577.46572"	NA	2022-03-08
"468.46"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"498"	"480"	"450.08"	2022-03-09
"395.55"	"342.3184"	"332"	"332"	"332"	"380.55"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"470.5"	"480"	"430.01266"	"403.35"	"391.22"	"372.31"	2022-03-10
"341.29"	"336.76"	"334.19"	"332.52"	"336.15"	"345.95"	"388.93"	"430"	"430"	"415.23"	"355.69"	"345.95"	"330"	"327.26"	"331.79"	"336.76"	"358.69"	"420"	"475"	"479.99989"	"430"	"359.91213"	"341.95"	"331.79"	2022-03-11
"298.73"	"281.98"	"275.2"	"275.17"	"275.17"	"274.76"	"275.32"	"271.51"	"292.38282"	"294"	"274.01129"	"264.62"	"258.55"	"249.13"	"249.18"	"255.62"	"261.53"	"289.3"	NA	"357.16"	"320"	"293.32"	"273.98"	"262.77"	2022-03-12
"300"	"282.14"	"281.27"	"281.15"	"279.98"	"288.22"	"281.27"	"275.52"	"276.54"	"274.53"	"269"	"266.72"	"270.92587"	"262.72"	"263"	"268.45"	"284.76429"	"350"	NA	"419"	"419"	"405"	"360"	"305.91"	2022-03-13
"295.79012"	"292.6"	"290"	"290"	"292.6"	"300.03485"	"329.2"	"360"	"365.61786"	"335.48994"	NA	NA	"293.8"	"292.6"	"292.6"	"300"	"314.69"	"360"	"411.02925"	"435.42"	"389"	"322.7"	"300.7305"	"283.81"	2022-03-14
NA	"267.83"	"266.68"	"267"	"267"	"273.17596"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"375"	"410"	"357.04"	"304.19"	"283.16976"	"264.63"	2022-03-15
"266.5"	"253.39"	"249.57"	"249.09"	"249.09"	"269.3"	"296.96"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"294.92046"	"319.23"	"354"	"306.24919"	"280.38"	"274.99"	"266.59"	2022-03-16
"248.85"	"241.33519"	"236.90486"	"223.3"	"221.14"	"241.4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-03-17
"232.4"	"216.02"	"211.9"	"209.83"	"209.9"	"233.5"	"262.97121"	"291.51"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"247.64"	"275.32"	"293.44518"	"259.38031"	"242.27"	"237.49"	"229.07989"	2022-03-18
NA	"233.45"	"231.8"	"230.4"	"230"	"233.32"	"241.91"	NA	NA	NA	"233.45"	"226.91"	"214.34"	"204.07204"	"207.95"	"222.9"	"233.45"	"248.06"	"322.8"	"349.15"	"328.19"	"318.37"	"249.94"	"246.42"	2022-03-19
"236.18"	"227.9"	"223.59"	"222.95"	"221.49"	"223.84"	"223.59"	"221.1"	"212.94"	"210"	"199"	"210"	NA	NA	"191.14"	"194.05"	"211.86"	"233.08246"	"265"	"292.92"	"292.92"	"266.61"	"247.6"	"237.10804"	2022-03-20
"233.07556"	"220.58"	"213.59"	"200"	"194.05"	"226.6"	"264"	"287.99746"	"275.49"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"309.59565"	"336.98382"	"287.56877"	"258.49"	"240.29"	"228.88"	2022-03-21
"223"	"215"	"207.61"	"209.47"	"208.43"	"220.92"	"273.7"	NA	NA	NA	NA	NA	NA	NA	NA	"223.1"	NA	NA	"301.0346"	"351"	"290.84"	NA	NA	"228.49107"	2022-03-22
"219.48"	"206.6"	"200.62"	"198.08324"	NA	"226.15306"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"217.99"	"266.04741"	"312.28327"	"374.14"	"311.03487"	"270"	"242.75"	"220.09961"	2022-03-23
"220.77806"	"212.87"	"211.78388"	"211.80284"	"212.93"	"223.32"	NA	"305.07035"	NA	NA	NA	NA	NA	NA	NA	NA	"232.58"	"266.98872"	"310.75522"	"371.11"	"295.4022"	"256.86"	"240.04"	"230"	2022-03-24
"262.4785"	"257.65"	"253.89"	"252.16"	"252.17"	"260.6"	NA	"333.8562"	NA	NA	NA	NA	NA	NA	NA	"254.95"	"261.28"	"276.28"	"300.77278"	"352.74"	"300"	"281.86"	"274.94"	"270.47"	2022-03-25
"266.14"	"253.82"	"246.75"	"242"	"242.75"	"240"	"235.58"	"233.17"	"235.58"	"232"	"220.3"	"203.24"	"205.61"	"199.85054"	"196.60955"	"198.3"	"210.31"	"232.42"	"262.5"	"292.24"	"270.1"	"244.97671"	"244.94364"	"237.75"	2022-03-26
"235"	"221.93"	"214.01906"	"212.00151"	"211.09"	"210.31"	"214.03054"	"214.08145"	"214.0734"	"205.01966"	"197.61"	"192.08"	"157.80811"	"93.99"	"94.99"	"141.58754"	"194.83"	"220"	"262.98281"	"285"	"275.11662"	"254.00199"	"235.58"	NA	2022-03-27
"216.79"	"206.96"	"201.18"	"200.89"	"204.77879"	"216.02"	"274.94876"	"325.98"	NA	NA	NA	NA	NA	"219.55"	"217.9"	"221.79"	"226.71"	"236.45"	"260.31381"	"319.29"	"300.27"	"283"	"256.11"	"243.97"	2022-03-28
"227.31"	"219.36"	"212.89"	"210.00001"	"214.65"	"225.27"	"259.09768"	"296.24768"	"319.0906"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"302.49"	"298.3"	NA	NA	NA	2022-03-29
"265.14"	"249.56"	"237.45"	"235.92"	"236.52"	"249.56"	"283"	"313.48226"	"347.52874"	"370.1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-03-30
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-03-31
