"date","h1","h2","h3","h4","h5","h6","h7","h8","h9","h10","h11","h12","h13","h14","h15","h16","h17","h18","h19","h20","h21","h22","h23","h24"
"2022-01-28",30109.377,28587.361,27756.892,27547.523,27857.599,29311.588,34998.458,40822.477,45146.416,46430.978,46101.602,45584.274,43484.623,NA,43125.912,43586.925,44341.951,NA,46074.67,45162.301,42267.843,39312.058,35692.748,32864.244
"2022-01-29",29806.323,28517.806,27412.436,27099.996,27018.454,27871.784,30753.268,33604.535,36517.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,39380.975,39848.731,37578.718,34997.284,31979.688,29578.286
"2022-01-30",26663.56,25165.17,24197.047,23945.475,23875.125,24389.15,25867.888,27404.081,28671.594,30461.009,31017.598,31240.107,31143.7,29605.816,28635.793,29264.787,30531.002,33068.098,35143.982,36073.821,34720.87,33138.775,30765.648,28176.461
"2022-01-31",25543.816,24146.954,23523.26,23484.658,24252.861,26800.243,32760.567,38903.187,43620.512,45125.387,NA,NA,NA,NA,NA,NA,44639.141,NA,NA,NA,42327.975,NA,NA,NA
"2022-02-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36365.586,NA
"2022-02-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44353.987,NA,46678.786,45482.678,43078.491,40043.372,36293.035,33217.252
"2022-02-03",29619.67,28013.045,27229.891,27220.967,27435.21,29168.216,35133.917,40708.145,44821.712,45174.5,NA,NA,NA,41277.179,42214.937,43050.322,43998.904,44784.187,46176.454,44704.487,NA,NA,36029.55,32939.241
"2022-02-04",29522.211,28138.165,27414.967,27228.164,27613.62,29467.254,35218.026,41200.355,NA,NA,NA,NA,NA,NA,NA,NA,43539.368,44661.993,45787.231,44799.071,NA,39326.318,35514.438,32351.113
"2022-02-05",29359.755,28004.262,26919.175,26487.453,26437.859,27253.932,30256.812,33598.822,NA,NA,NA,NA,NA,NA,32180.642,32441.566,33079.734,34837.482,37607.203,38211.708,35656.656,33300.136,31293.439,28736.596
"2022-02-06",26478.003,24939.222,24037.12,23701.836,23680.491,24343.259,26035.773,27242.717,28785.718,30463.862,31119.871,31557.614,31417.317,29747.025,29083.736,29131.395,29970.394,32106.484,34986.195,36023.545,34625.366,32769.064,30331.022,27915.097
"2022-02-07",24804.961,23499.436,22929.733,22805.135,23375.197,26081.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38728.058,35506.519,NA
"2022-02-08",28787.612,27264.083,26478.893,26237.283,26775.775,28618.168,34186.382,40258.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45931.093,NA,41837.561,38995.336,35358.708,31886.931
"2022-02-09",29448.447,28224.045,27320.266,27186.855,27585.658,29238.713,34670.867,NA,NA,NA,NA,NA,NA,NA,41414.636,42148.336,43353.499,44533.445,46317.051,45144.003,42969.338,NA,35853.803,32779.086
"2022-02-10",29301.386,28076.67,27222.927,27088.048,27511.351,29029.315,34059.535,39998.331,44104.262,44237.787,NA,NA,NA,39898.107,40826.299,41423.711,42735.509,43751.724,45718.102,45017.11,41858.36,NA,NA,31932.689
"2022-02-11",29559.416,28203.949,27277.229,26971.243,27394.394,29171.727,34612.307,40323.298,44991.94,NA,NA,NA,NA,NA,NA,42343.074,42857.69,44071.787,45880.429,44831.336,42009.46,38775.355,NA,32080.134
"2022-02-12",29426.247,28058.497,26848.895,26489.066,26461.866,27474.898,30438.774,33438.639,35767.094,37093.501,36678.65,35252.028,33531.844,32185.759,31651.325,31973.307,33288.141,35352.814,38235.109,39011.181,37021.829,34230.813,31865.166,28960.19
"2022-02-13",27055.559,25532.496,24480.263,23919.402,23642.996,24377.615,26126.171,27215.671,28526.689,30019.855,30128.481,30473.862,30403.758,28704.628,28221.016,28532.33,29544.198,32094.189,35400.317,36721.897,35342.736,33665.273,30903.605,28182.954
"2022-02-14",25539.702,24238.861,23772.602,23613.526,24451.47,26469.454,32756.507,38695.473,43420.498,NA,NA,NA,NA,NA,NA,NA,43837.822,44449.169,45838.914,44925.952,41989.596,39325.391,34926.335,NA
"2022-02-15",28795.143,27353.319,26695.735,26550.583,27087.663,28787.857,34607.192,40156.107,44796.801,45861.344,NA,NA,NA,NA,NA,NA,43632.656,44197.994,45673.981,44752.608,41929.676,NA,35336.811,31867.085
"2022-02-16",29334.626,27929.826,27072.443,27134.813,27496.474,29275.123,34837.385,40530.591,44894.943,NA,NA,NA,NA,NA,42110.78,42707.458,43735.028,44350.472,46132.37,45134.254,42536.792,39416.852,35711.149,32262.707
"2022-02-17",29326.454,27900.05,27093.175,26756.415,27133.729,29153.251,34376.175,39975.709,43826.858,44106.978,NA,NA,40410.404,39885.011,40726.806,41294.757,42052.021,42851.924,44851.381,44331.977,42091.229,NA,NA,31737.078
"2022-02-18",29081.944,27648.261,26939.122,26635.577,26996.61,28924.342,34303.198,39322.413,43516.027,44212.775,43532.491,42754.628,40625.701,NA,40570.514,41188.556,41786.061,42491.077,NA,NA,NA,NA,NA,31346.784
"2022-02-19",29312.499,27693.324,26743.945,26373.016,26291.622,27178.18,29671.762,32764.133,35185.49,36237.039,NA,NA,NA,NA,NA,31711.735,32139.603,33783.113,36876.44,37437.506,35762.925,33200.422,30867.544,28385.569
"2022-02-20",25757.981,24107.469,23051.081,22703.506,22710.114,23351.336,24909.585,26167.233,27765.089,29317.381,29832.636,29995.116,29264.748,27687.029,27153.872,27433.446,28577.538,30138.712,33397.331,34376.896,33244.874,31774.227,29543.264,27136.522
"2022-02-21",24819.022,23389.8,22733.129,22668.477,23276.783,25881.963,32390.183,37765.48,41960.251,NA,NA,NA,NA,NA,NA,NA,NA,42604.794,44055.199,43106.35,41092.234,38215.408,34667.724,NA
"2022-02-22",NA,27006.156,NA,26164.24,26720.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44127.874,43833.101,41371.738,38402.706,34734.931,NA
"2022-02-23",NA,NA,NA,NA,NA,NA,34341.582,39120.261,NA,NA,NA,NA,NA,NA,NA,NA,41715.652,41967.761,44255.366,43901.992,NA,NA,NA,NA
"2022-02-24",28844.561,27557.663,26869.977,26784.357,27056.62,28818.276,34351.324,38787.011,42403.929,43054.458,42490.243,NA,40543.582,39838.193,40033.209,40467.64,40859.81,41853.551,43949.661,43492.245,41223.644,38704.706,35187.936,31940.805
"2022-02-25",29136.715,27842.377,27027.674,26762.521,27206.597,28921.372,33984.223,38924.899,42592.089,43161.292,42504.482,41752.197,39522.352,38659.224,39439.78,40050.188,40525.287,41590.851,43318.677,42740.266,40774.137,38108.615,34546.643,31279.36
"2022-02-26",28796.415,27413.054,26426.28,26182.579,26249.996,27227.213,29555.556,32136.685,34628.419,35347.932,34770.258,33503.787,32025.578,30774.771,30338.569,30281.973,31257.1,33490.674,36931.209,37854.731,35809.244,33332.872,30862.885,28203.148
"2022-02-27",25847.367,24071.523,23035.715,22606.97,22648.688,23100.039,24605.345,25465.816,27232.354,28779.058,29081.402,29260.855,29008.537,27311.087,26701.884,26739.081,27457.195,30035.92,33353.696,34858.563,33791.39,32061.838,29789.288,27183.823
"2022-02-28",25202.414,24009.362,23531.176,23532.935,24054.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-03-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-03-02",NA,NA,NA,NA,NA,31893.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43961.673,44102.17,41936.537,38940.974,35442.72,31699.162
"2022-03-03",29198.322,28040.014,27219.677,27064.895,27414.347,29069.598,33604.283,NA,42430.888,NA,42145.442,41374.626,39908.269,39460.029,40027.362,NA,41401.314,41734.441,NA,NA,41655.829,38693.041,35188.315,31561.436
"2022-03-04",29046.167,28321.233,27283.431,27098.082,27426.73,28508.848,33153.393,NA,NA,NA,NA,NA,39199.509,38591.09,39165.018,39557.635,40069.379,40868.653,NA,42713.421,40413.191,37520.897,34007.419,30789.071
"2022-03-05",29162.657,27656.697,26653.341,26293.252,26238.958,26990.906,29409.069,31253.603,NA,NA,34970.078,34424.416,33620.203,32427.165,31740.662,31905.03,31987.548,NA,36832.665,NA,NA,33420.541,30902.779,NA
"2022-03-06",26462.015,24906.576,NA,NA,NA,23791.668,24693.828,25219.542,26837.859,NA,NA,30019.241,29960.109,28470.599,27719.935,26979.681,27830.82,29646.808,NA,NA,34390.131,32605.269,30075.23,27473.712
"2022-03-07",25753.662,24357.477,24575.257,24193.276,23905.661,26451.063,NA,NA,NA,NA,40953.457,41519.136,40293.967,38823.243,NA,39972.883,40712.073,NA,NA,NA,NA,NA,34943.786,31892.802
"2022-03-08",28938.613,27370.671,26857.933,26664.613,26921.084,28716.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38872.701,34926.322,NA
"2022-03-09",29041.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37228.449,33989.323,30726.564
"2022-03-10",28786.53,27460.253,26658.902,26189.178,26553.804,28538.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43427.391,43401.463,40562.073,37559.806,34116.174,30990.087
"2022-03-11",28611.501,27681.387,26982.429,26714.357,27038.795,28254.957,32601.111,37611.776,41758.604,42298.813,41944.407,41267.333,39330.746,38679.003,39429.63,39735.085,39998.581,40574.677,42246.356,42456.914,39944.629,37044.837,33742.602,31157.282
"2022-03-12",28917.704,27489.023,26349.313,26020.765,26051.054,26795.821,28786.39,31330.071,33738.956,34776.111,34580.65,33550.183,31953.973,30647.573,30058.952,30163.069,31016.97,32826.47,NA,37881.721,35891.475,33251.387,30626.905,28143.521
"2022-03-13",26140.31,24471.712,23476.83,23013.704,23049.128,23542.015,24337.327,25066.967,26924.37,28421.262,29156.256,29443.748,29070.648,27507.812,26754.379,26807.979,27671.3,29883.214,NA,35609.476,34619.389,32622.276,30228.996,27419.489
"2022-03-14",25094.848,24035.663,23406.987,22931.617,23823.952,25900.469,31141.217,36366.948,40986.662,41952.579,NA,NA,39118.045,38809.819,39560.095,40067.835,40505.952,41076.312,42669.009,43131.486,40992.044,38188.15,34476.174,31234.275
"2022-03-15",NA,26734.668,25945.48,25598.818,25957.37,27954.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42184.17,42631.938,40662.496,37480.8,34068.239,30689.484
"2022-03-16",28148.425,26778.069,25986.426,25752.459,26027.064,28085.202,32476.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39426.123,41314.487,42050.919,40296.68,37345.888,33850.136,30511.08
"2022-03-17",28555.871,27122.753,26472.241,26124.261,26295.283,28068.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-03-18",28482.173,26807.231,25988.755,25680.868,25893.279,28149.607,32493.809,37728.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,39980.223,41533.073,42327.346,39875.262,37222.409,33666.325,30306.698
"2022-03-19",NA,27219.816,26142.781,25792.826,25654.734,26515.131,28361.321,NA,NA,NA,33610.795,32558.499,31529.635,30437.286,29961.087,29722.629,30363.061,32083.158,35351.401,37084.919,35372.485,33066.829,30422.9,28054.447
"2022-03-20",26252.452,24653.236,23549.86,23222.351,23132.185,23895.456,24335.523,24900.506,26731.395,28199.222,28662.917,28646.918,NA,NA,26537.557,26781.64,27800.052,29555.264,32479.817,34761.046,33902.489,31941.378,29363.366,27311.854
"2022-03-21",25212.533,24058.218,23435.647,22518.523,23215.893,26224.082,30556.774,35751.247,40442,NA,NA,NA,NA,NA,NA,NA,NA,NA,42033.801,42549.295,40344.391,37803.022,34177.966,31103.996
"2022-03-22",29050.112,27525.117,26781.472,26401.835,26431.518,28680.44,32936.76,NA,NA,NA,NA,NA,NA,NA,NA,39451.887,NA,NA,42583.003,43598.628,41434.831,NA,NA,31424.149
"2022-03-23",28876.183,27635.851,26589.915,26556.54,NA,28796.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39344.923,39854.443,41458.641,42970.818,40153,37075.787,33521.394,30461.956
"2022-03-24",28546.162,27360.359,26605.512,26436.73,26732.426,28228.004,NA,36857.482,NA,NA,NA,NA,NA,NA,NA,NA,38174.004,38394.133,40561.79,41823.905,40293.643,37102.339,33928.062,30906.081
"2022-03-25",28675.089,27195.658,26619.747,26361.686,26774.08,28495.24,NA,37229.398,NA,NA,NA,NA,NA,NA,NA,38419.072,38831.109,39312.959,41187.852,42527.921,40236.368,37305.545,33914.107,30879.606
"2022-03-26",28442.84,26975.545,25901.255,25652.228,25866.437,26527.684,28234.952,30483.179,32325.92,33028.608,32296.882,31221.355,29799.126,28616.647,28149.478,28047.941,28813.163,30824.445,33527.065,36502.973,34779.44,32587.468,30090.661,27767.457
"2022-03-27",24679.511,23177.333,22022.014,22131.161,22486.936,22701.037,23664.943,25171.251,26474.999,27156.894,27343.012,27129.006,25816.45,24856.025,24711.593,24904.306,26100.184,28603.701,31804.222,31980.262,30312.955,28224.591,25831.071,NA
"2022-03-28",24002.586,22828.863,22416.518,22362.922,22901.122,25113.742,30148.6,35572.854,NA,NA,NA,NA,NA,36703.557,37412.137,37470.47,37630.474,37950.172,39309.95,40970.245,39790.569,37263.361,33907.424,30827.862
"2022-03-29",27726.744,26280.232,25599.051,25486.022,25896.199,27566.764,31871.206,36698.732,40341.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40992.003,40234.036,NA,NA,NA
"2022-03-30",27902.953,26547.73,25945.606,25701.009,26112.189,27717.991,31648.16,36648.492,40606.288,41987.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-03-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38234.693,39159.18,39380.033,36726.533,33465.603,30647.987
"2022-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-04-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26039.74,27306.444,29136.054,31791.102,33100.996,31684.862,29490.819,26843.415
"2022-04-04",24981.994,23836.64,23440.373,23246.039,23774.747,25730.473,31104.735,35793.554,40177.804,41087.857,40779.482,40582.941,39042.75,38842.541,39207.051,38863.209,38675.229,38525.915,38986.366,39730.601,40164.09,37558.051,34091.149,31004.774
"2022-04-05",28440.401,26748.418,25684.623,25697.749,26019.709,27903.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37430.992,38680.32,39192.867,39666.747,37124.828,33623.317,30617.473
"2022-04-06",28612.585,26971.982,26451.361,26095.148,26548.116,27681.067,32382.509,36823.649,40653.466,NA,NA,NA,NA,NA,NA,NA,38362.459,38150.723,38494.804,39245.006,40121.421,36737.685,33401.103,30734.518
"2022-04-07",27829.683,26338.689,25549.264,25317.928,25499.429,27073.009,31808.316,36297.276,NA,40503.021,NA,NA,NA,NA,NA,NA,NA,NA,37881.345,38761.116,39452.671,37132.126,NA,NA
"2022-04-08",28087.33,26458.674,25558.674,25232.375,25444.198,27177.501,NA,36086.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,36549.355,37348.638,38422.182,38920.769,36039.052,32869.143,30217.636
"2022-04-09",28218.905,26549.254,25797.229,24848.757,24771.047,25420.546,27185.79,29599.892,31458.971,32306.851,NA,NA,NA,NA,NA,NA,27304.05,28463.442,30556.315,32815.768,33921.952,31720.073,29376.445,NA
"2022-04-10",NA,NA,NA,22582.796,22347.569,22801.942,23621.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27795.449,30716.971,32617.159,30940.656,28745.525,26182.998
"2022-04-11",23509.208,22229.03,21783.368,21527.161,22273.871,24700.092,29312.85,34994.535,38839.68,NA,38769.587,38252.595,36519.872,36051.407,36839.349,36843.605,36672.756,36958.692,37650.668,38839.357,39209.97,NA,33357.319,30054.257
"2022-04-12",27837.95,26160.562,25413.821,25113.67,25450.393,27318.48,31793.753,36628.35,40234.051,40560.613,NA,NA,NA,NA,NA,NA,37398.463,37182.679,37886.451,38992.939,39733.858,37218.774,33481.088,30181.762
"2022-04-13",27737.237,26327.138,25666.401,25415.834,25702.115,27381.216,31737.53,36423.607,40267,40260.073,39181.896,38579.769,36996.521,36730.197,37119.478,37161.171,37163.131,36602.408,37397.778,38315.168,39330.439,36749.503,33150.021,29930.332
"2022-04-14",27422.744,26273.906,25606.621,25312.879,25631.086,27099.004,30953.316,35595.848,39102.306,NA,NA,NA,36416.244,35921.989,36427.094,36328.023,36280.517,36148.985,36729.26,37844.444,38666.695,36450.016,32999.111,29842.531
