900	4000	4000	4000	4000	3000	3000	3000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	3000	4000	4000	4000	3000	4000	3000	4000	4000	3000	3000	3000	4000	4000	4000	3000	4000	3000	3000	4000	4000	3000	900	791	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	1100	3000	1100	4000	4000	3000	1100	923.9	4000	4000	3000	1100	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	4000	4000	1500	3000	1100	4000	4000	4000	4000	4000	3000	1500	4000	4000	4000	3000	2000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	2000	3000	3000	3000	3000	3000	3000	923.9	2000	1100	4000	4000	4000	4000	4000	3000	3000	3000	3000	4000	3000	1500	4000	4000	4000	4000	4000	3000	1500	4000	3000	2000	4000	4000	3000	1100	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	4000	3000	4000	4000	3000	4000	4000	4000	3000	3000	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	3000	1500	1100	1100	3000	3000	3000	1100
900	4000	4000	4000	4000	3000	3000	3000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	3000	4000	4000	4000	3000	4000	3000	4000	4000	3000	3000	3000	4000	4000	4000	3000	4000	3000	2000	4000	4000	3000	900	700	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	1100	3000	1000	4000	4000	3000	1100	923.9	4000	4000	3000	1100	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	4000	4000	1500	3000	1100	4000	4000	4000	4000	4000	3000	1500	4000	4000	4000	3000	2000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	2000	3000	3000	3000	3000	3000	3000	900	2000	1100	4000	4000	4000	4000	4000	3000	3000	3000	3000	4000	3000	1500	4000	4000	4000	4000	4000	3000	1500	4000	3000	2000	4000	4000	3000	1000	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	4000	3000	4000	4000	3000	4000	4000	4000	3000	3000	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	3000	1500	1000	1100	3000	3000	3000	1100
900	4000	4000	4000	4000	3000	3000	3000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	3000	4000	4000	4000	3000	4000	3000	4000	4000	3000	3000	3000	4000	4000	4000	3000	4000	3000	2000	4000	4000	3000	900	500	4000	4000	4000	3000	2500	4000	4000	4000	4000	4000	3000	1100	3000	1000	4000	4000	3000	1100	923.9	4000	4000	3000	1100	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	4000	4000	1500	3000	1100	4000	4000	4000	4000	4000	3000	1500	4000	4000	4000	3000	2000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	2000	3000	3000	3000	3000	3000	2000	900	2000	1100	4000	4000	4000	4000	4000	3000	3000	3000	3000	4000	3000	1500	4000	4000	4000	4000	4000	3000	1500	4000	3000	2000	4000	4000	3000	1000	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	4000	3000	4000	4000	3000	4000	4000	4000	3000	3000	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	3000	1500	1000	1100	3000	3000	3000	1100
900	4000	4000	4000	4000	3000	3000	3000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	3000	4000	4000	4000	3000	4000	3000	4000	4000	3000	3000	3000	4000	4000	4000	3000	4000	3000	2000	4000	4000	3000	900	500	4000	4000	4000	3000	2000	4000	4000	4000	4000	4000	3000	1100	3000	1000	4000	4000	3000	1100	923.9	4000	4000	3000	1100	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	4000	4000	1500	3000	1100	4000	4000	4000	4000	4000	3000	1500	4000	4000	4000	3000	2000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3950	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	2000	3000	3000	3000	3000	3000	2000	900	2000	1100	4000	4000	4000	4000	4000	3000	3000	3000	3000	4000	3000	1500	4000	4000	4000	4000	4000	3000	1500	4000	3000	1500	4000	4000	3000	1000	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	4000	3000	4000	4000	3000	4000	4000	4000	3000	3000	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	3000	1500	1000	1100	3000	3000	3000	1100
900	4000	4000	4000	4000	3000	3000	3000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	3000	4000	4000	4000	3000	4000	3000	4000	4000	3000	3000	3000	4000	4000	4000	3000	4000	3000	2000	4000	4000	3000	900	450	4000	4000	4000	3000	2000	4000	4000	4000	4000	4000	3000	1100	3000	923.9	4000	4000	3000	1100	923.9	4000	4000	3000	1100	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	4000	4000	1100	3000	1100	4000	4000	4000	4000	4000	3000	1500	4000	4000	4000	3000	2000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3950	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	2000	3000	3000	3000	3000	3000	2000	900	2000	1000	4000	4000	4000	4000	4000	3000	3000	3000	3000	4000	3000	1100	4000	4000	4000	4000	4000	3000	1500	4000	3000	1500	4000	4000	3000	1000	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	4000	3000	4000	4000	3000	4000	4000	4000	3000	3000	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	3000	1100	923.9	1000	3000	3000	3000	1000
900	4000	4000	4000	4000	3000	3000	3000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	3000	4000	4000	4000	3000	4000	3000	4000	4000	3000	3000	3000	4000	4000	4000	3000	4000	3000	2000	4000	4000	3000	900	450	4000	4000	4000	3000	2000	4000	4000	4000	4000	4000	3000	1100	3000	923.9	4000	4000	3000	1100	923.9	4000	4000	3000	1100	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	4000	4000	1100	3000	1100	4000	4000	4000	4000	4000	3000	1500	4000	4000	4000	3000	2000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3500	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	2000	3000	3000	3000	3000	3000	2000	900	2000	1000	4000	4000	4000	4000	4000	3000	3000	3000	3000	4000	3000	1100	4000	4000	4000	4000	4000	3000	1100	4000	3000	1500	4000	4000	3000	923.9	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	4000	3000	4000	4000	3000	4000	4000	4000	3000	3000	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	3000	1100	923.9	1000	3000	3000	3000	1000
900	4000	4000	4000	4000	3000	3000	3000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	3000	4000	4000	4000	3000	4000	3000	4000	4000	3000	3000	3000	4000	4000	4000	3000	4000	3000	2000	4000	4000	3000	853	450	4000	4000	4000	3000	2000	4000	4000	4000	4000	4000	3000	1100	3000	923.9	4000	4000	3000	1100	923.9	4000	4000	3000	1100	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	4000	4000	1100	3000	1100	4000	4000	4000	4000	4000	3000	1100	4000	4000	4000	3000	2000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3500	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	2000	3000	3000	3000	3000	3000	2000	900	2000	1000	4000	4000	4000	4000	4000	3000	3000	3000	3000	4000	3000	1100	4000	4000	4000	4000	4000	3000	1100	4000	3000	1500	4000	4000	3000	923.9	4000	4000	4000	3000	4000	4000	4000	4000	2000	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	4000	3000	4000	4000	3000	4000	4000	4000	3000	3000	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	3000	1100	923.9	1000	3000	3000	3000	1000
853	4000	4000	4000	4000	3000	3000	3000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	3000	4000	4000	4000	3000	4000	3000	4000	4000	3000	3000	3000	4000	4000	4000	3000	4000	3000	2000	4000	4000	3000	791	450	4000	4000	4000	3000	2000	4000	4000	4000	4000	4000	3000	1100	3000	923.9	4000	4000	3000	1100	923.9	4000	4000	3000	1100	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	4000	4000	1100	3000	1100	4000	4000	4000	4000	4000	3000	1100	4000	4000	4000	3000	2000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	2000	3000	3000	3000	3000	3000	2000	900	2000	1000	4000	4000	4000	4000	4000	3000	3000	3000	3000	4000	3000	1100	4000	4000	4000	4000	4000	3000	1100	4000	3000	1500	4000	4000	3000	923.9	4000	4000	4000	3000	4000	4000	4000	4000	2000	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	4000	3000	4000	4000	3000	4000	4000	4000	3000	3000	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	3000	1100	923.9	1000	3000	3000	3000	999
800	4000	4000	4000	4000	3000	3000	3000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	3000	4000	4000	4000	3000	4000	3000	4000	4000	3000	3000	3000	4000	4000	4000	3000	4000	3000	2000	4000	4000	3000	791	450	4000	4000	4000	3000	2000	4000	4000	4000	4000	4000	3000	1100	3000	923.9	4000	4000	3000	1100	900	4000	4000	3000	1100	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	4000	4000	1100	3000	1100	4000	4000	4000	4000	4000	3000	1100	4000	4000	4000	3000	2000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	1500	3000	3000	3000	3000	3000	2000	900	2000	923.9	4000	4000	4000	4000	4000	3000	3000	3000	3000	4000	3000	1100	4000	4000	4000	4000	4000	3000	1100	4000	3000	1500	4000	4000	3000	923.9	4000	4000	4000	3000	4000	4000	4000	4000	2000	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	4000	3000	4000	4000	3000	4000	4000	4000	3000	3000	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	3000	1100	923.9	923.9	3000	3000	3000	923.9
800	4000	4000	4000	4000	3000	3000	3000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	3000	4000	4000	4000	3000	4000	3000	4000	4000	3000	3000	3000	4000	4000	4000	3000	4000	3000	2000	4000	4000	3000	700	450	4000	4000	4000	3000	2000	4000	4000	4000	4000	4000	3000	1100	3000	923.9	4000	4000	3000	1100	900	4000	4000	3000	1100	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	4000	4000	1100	3000	1100	4000	4000	4000	4000	4000	3000	1100	4000	4000	4000	3000	1500	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	3000	4000	4000	3000	3000	4000	4000	4000	4000	4000	3000	1500	3000	3000	3000	3000	3000	2000	900	2000	923.9	4000	4000	4000	4000	4000	3000	3000	3000	3000	4000	3000	1100	4000	4000	4000	4000	4000	3000	1100	4000	3000	1500	4000	4000	3000	923.9	4000	4000	4000	3000	4000	4000	4000	4000	1500	4000	4000	4000	4000	4000	3000	4000	4000	4000	4000	4000	3000	4000	4000	3000	4000	4000	4000	3000	3000	3000	4000	4000	4000	4000	4000	3000	4000	4000	4000	3000	1100	923.9	923.9	3000	3000	3000	923.9
